#    L    TT             EE             BB             TE             PP             TP             EP          
   230   0.570867E+04   0.115743E+01   0.000000E+00   0.298040E+02   0.495931E-07   0.114066E-03   0.281504E-07
   231   0.570247E+04   0.119765E+01   0.000000E+00   0.314914E+02   0.493650E-07   0.113140E-03   0.426096E-07
   232   0.569565E+04   0.123976E+01   0.000000E+00   0.331830E+02   0.491386E-07   0.112220E-03   0.570531E-07
   233   0.568823E+04   0.128377E+01   0.000000E+00   0.348781E+02   0.489138E-07   0.111308E-03   0.714775E-07
   234   0.568018E+04   0.132971E+01   0.000000E+00   0.365760E+02   0.486907E-07   0.110402E-03   0.858798E-07
   235   0.567153E+04   0.137762E+01   0.000000E+00   0.382760E+02   0.484693E-07   0.109503E-03   0.100257E-06
   236   0.566227E+04   0.142751E+01   0.000000E+00   0.399773E+02   0.482495E-07   0.108610E-03   0.114606E-06
   237   0.565241E+04   0.147941E+01   0.000000E+00   0.416792E+02   0.480313E-07   0.107724E-03   0.128923E-06
   238   0.564196E+04   0.153333E+01   0.000000E+00   0.433811E+02   0.478147E-07   0.106845E-03   0.143206E-06
   239   0.563090E+04   0.158929E+01   0.000000E+00   0.450821E+02   0.475997E-07   0.105972E-03   0.157451E-06
   240   0.561926E+04   0.164734E+01   0.000000E+00   0.467814E+02   0.473862E-07   0.105105E-03   0.171656E-06
   241   0.560702E+04   0.170748E+01   0.000000E+00   0.484785E+02   0.471743E-07   0.104245E-03   0.185816E-06
   242   0.559419E+04   0.176973E+01   0.000000E+00   0.501725E+02   0.469639E-07   0.103392E-03   0.199930E-06
   243   0.558079E+04   0.183411E+01   0.000000E+00   0.518626E+02   0.467550E-07   0.102544E-03   0.213994E-06
   244   0.556681E+04   0.190063E+01   0.000000E+00   0.535482E+02   0.465476E-07   0.101703E-03   0.228004E-06
   245   0.555227E+04   0.196933E+01   0.000000E+00   0.552286E+02   0.463416E-07   0.100868E-03   0.241959E-06
   246   0.553716E+04   0.204020E+01   0.000000E+00   0.569030E+02   0.461371E-07   0.100040E-03   0.255854E-06
   247   0.552149E+04   0.211326E+01   0.000000E+00   0.585707E+02   0.459340E-07   0.992172E-04   0.269686E-06
   248   0.550528E+04   0.218854E+01   0.000000E+00   0.602309E+02   0.457324E-07   0.984006E-04   0.283453E-06
   249   0.548852E+04   0.226603E+01   0.000000E+00   0.618831E+02   0.455321E-07   0.975901E-04   0.297151E-06
   250   0.547122E+04   0.234576E+01   0.000000E+00   0.635263E+02   0.453332E-07   0.967855E-04   0.310777E-06
   251   0.545338E+04   0.242772E+01   0.000000E+00   0.651597E+02   0.451357E-07   0.959868E-04   0.324329E-06
   252   0.543500E+04   0.251194E+01   0.000000E+00   0.667826E+02   0.449395E-07   0.951940E-04   0.337807E-06
   253   0.541609E+04   0.259840E+01   0.000000E+00   0.683943E+02   0.447447E-07   0.944070E-04   0.351211E-06
   254   0.539666E+04   0.268713E+01   0.000000E+00   0.699938E+02   0.445512E-07   0.936257E-04   0.364541E-06
   255   0.537669E+04   0.277812E+01   0.000000E+00   0.715804E+02   0.443590E-07   0.928501E-04   0.377797E-06
   256   0.535620E+04   0.287138E+01   0.000000E+00   0.731533E+02   0.441681E-07   0.920802E-04   0.390982E-06
   257   0.533520E+04   0.296691E+01   0.000000E+00   0.747120E+02   0.439785E-07   0.913159E-04   0.404093E-06
   258   0.531369E+04   0.306471E+01   0.000000E+00   0.762554E+02   0.437901E-07   0.905572E-04   0.417134E-06
   259   0.529170E+04   0.316479E+01   0.000000E+00   0.777840E+02   0.436031E-07   0.898040E-04   0.430102E-06
   260   0.526924E+04   0.326714E+01   0.000000E+00   0.792955E+02   0.434173E-07   0.890563E-04   0.443000E-06
   261   0.524631E+04   0.337177E+01   0.000000E+00   0.807906E+02   0.432328E-07   0.883140E-04   0.455827E-06
   262   0.522293E+04   0.347867E+01   0.000000E+00   0.822679E+02   0.430495E-07   0.875771E-04   0.468584E-06
   263   0.519912E+04   0.358784E+01   0.000000E+00   0.837274E+02   0.428674E-07   0.868454E-04   0.481272E-06
   264   0.517487E+04   0.369928E+01   0.000000E+00   0.851676E+02   0.426866E-07   0.861191E-04   0.493890E-06
   265   0.515019E+04   0.381297E+01   0.000000E+00   0.865892E+02   0.425070E-07   0.853980E-04   0.506440E-06
   266   0.512509E+04   0.392890E+01   0.000000E+00   0.879901E+02   0.423286E-07   0.846821E-04   0.518921E-06
   267   0.509958E+04   0.404706E+01   0.000000E+00   0.893694E+02   0.421513E-07   0.839714E-04   0.531334E-06
   268   0.507366E+04   0.416744E+01   0.000000E+00   0.907279E+02   0.419753E-07   0.832657E-04   0.543680E-06
   269   0.504733E+04   0.429004E+01   0.000000E+00   0.920634E+02   0.418004E-07   0.825650E-04   0.555959E-06
   270   0.502060E+04   0.441482E+01   0.000000E+00   0.933766E+02   0.416267E-07   0.818694E-04   0.568172E-06
   271   0.499349E+04   0.454180E+01   0.000000E+00   0.946653E+02   0.414541E-07   0.811787E-04   0.580318E-06
   272   0.496599E+04   0.467094E+01   0.000000E+00   0.959303E+02   0.412827E-07   0.804929E-04   0.592398E-06
   273   0.493814E+04   0.480221E+01   0.000000E+00   0.971700E+02   0.411124E-07   0.798120E-04   0.604413E-06
   274   0.490992E+04   0.493561E+01   0.000000E+00   0.983853E+02   0.409432E-07   0.791358E-04   0.616364E-06
   275   0.488135E+04   0.507112E+01   0.000000E+00   0.995738E+02   0.407751E-07   0.784644E-04   0.628250E-06
   276   0.485246E+04   0.520871E+01   0.000000E+00   0.100736E+03   0.406081E-07   0.777977E-04   0.640072E-06
   277   0.482324E+04   0.534837E+01   0.000000E+00   0.101871E+03   0.404422E-07   0.771357E-04   0.651830E-06
   278   0.479370E+04   0.549008E+01   0.000000E+00   0.102978E+03   0.402774E-07   0.764783E-04   0.663526E-06
   279   0.476385E+04   0.563378E+01   0.000000E+00   0.104058E+03   0.401136E-07   0.758255E-04   0.675158E-06
   280   0.473371E+04   0.577947E+01   0.000000E+00   0.105108E+03   0.399509E-07   0.751771E-04   0.686729E-06
   281   0.470329E+04   0.592712E+01   0.000000E+00   0.106129E+03   0.397892E-07   0.745333E-04   0.698237E-06
   282   0.467259E+04   0.607668E+01   0.000000E+00   0.107121E+03   0.396286E-07   0.738938E-04   0.709685E-06
   283   0.464163E+04   0.622814E+01   0.000000E+00   0.108082E+03   0.394690E-07   0.732588E-04   0.721071E-06
   284   0.461041E+04   0.638146E+01   0.000000E+00   0.109013E+03   0.393104E-07   0.726280E-04   0.732397E-06
   285   0.457894E+04   0.653661E+01   0.000000E+00   0.109912E+03   0.391528E-07   0.720016E-04   0.743663E-06
   286   0.454724E+04   0.669356E+01   0.000000E+00   0.110779E+03   0.389962E-07   0.713794E-04   0.754869E-06
   287   0.451532E+04   0.685225E+01   0.000000E+00   0.111615E+03   0.388406E-07   0.707614E-04   0.766016E-06
   288   0.448318E+04   0.701267E+01   0.000000E+00   0.112418E+03   0.386859E-07   0.701475E-04   0.777104E-06
   289   0.445084E+04   0.717477E+01   0.000000E+00   0.113188E+03   0.385322E-07   0.695377E-04   0.788134E-06
   290   0.441831E+04   0.733850E+01   0.000000E+00   0.113925E+03   0.383795E-07   0.689319E-04   0.799106E-06
   291   0.438561E+04   0.750386E+01   0.000000E+00   0.114628E+03   0.382277E-07   0.683301E-04   0.810021E-06
   292   0.435272E+04   0.767071E+01   0.000000E+00   0.115297E+03   0.380768E-07   0.677323E-04   0.820879E-06
   293   0.431968E+04   0.783911E+01   0.000000E+00   0.115931E+03   0.379269E-07   0.671384E-04   0.831680E-06
   294   0.428648E+04   0.800900E+01   0.000000E+00   0.116530E+03   0.377778E-07   0.665484E-04   0.842425E-06
   295   0.425314E+04   0.818023E+01   0.000000E+00   0.117094E+03   0.376297E-07   0.659621E-04   0.853114E-06
   296   0.421966E+04   0.835287E+01   0.000000E+00   0.117623E+03   0.374825E-07   0.653796E-04   0.863748E-06
   297   0.418605E+04   0.852678E+01   0.000000E+00   0.118114E+03   0.373361E-07   0.648008E-04   0.874327E-06
   298   0.415233E+04   0.870194E+01   0.000000E+00   0.118570E+03   0.371906E-07   0.642257E-04   0.884851E-06
   299   0.411850E+04   0.887830E+01   0.000000E+00   0.118988E+03   0.370459E-07   0.636542E-04   0.895322E-06
   300   0.408458E+04   0.905577E+01   0.000000E+00   0.119370E+03   0.369021E-07   0.630863E-04   0.905739E-06
   301   0.405058E+04   0.923443E+01   0.000000E+00   0.119714E+03   0.367592E-07   0.625219E-04   0.916102E-06
   302   0.401651E+04   0.941406E+01   0.000000E+00   0.120022E+03   0.366171E-07   0.619610E-04   0.926407E-06
   303   0.398238E+04   0.959472E+01   0.000000E+00   0.120292E+03   0.364758E-07   0.614037E-04   0.936649E-06
   304   0.394821E+04   0.977636E+01   0.000000E+00   0.120525E+03   0.363353E-07   0.608499E-04   0.946825E-06
   305   0.391401E+04   0.995888E+01   0.000000E+00   0.120720E+03   0.361956E-07   0.602997E-04   0.956928E-06
   306   0.387978E+04   0.101423E+02   0.000000E+00   0.120878E+03   0.360568E-07   0.597531E-04   0.966954E-06
   307   0.384554E+04   0.103265E+02   0.000000E+00   0.120997E+03   0.359187E-07   0.592100E-04   0.976899E-06
   308   0.381130E+04   0.105114E+02   0.000000E+00   0.121079E+03   0.357814E-07   0.586706E-04   0.986758E-06
   309   0.377707E+04   0.106969E+02   0.000000E+00   0.121123E+03   0.356450E-07   0.581348E-04   0.996526E-06
   310   0.374285E+04   0.108830E+02   0.000000E+00   0.121129E+03   0.355093E-07   0.576025E-04   0.100620E-05
   311   0.370867E+04   0.110697E+02   0.000000E+00   0.121095E+03   0.353744E-07   0.570739E-04   0.101577E-05
   312   0.367451E+04   0.112569E+02   0.000000E+00   0.121024E+03   0.352402E-07   0.565490E-04   0.102524E-05
   313   0.364041E+04   0.114444E+02   0.000000E+00   0.120914E+03   0.351069E-07   0.560277E-04   0.103459E-05
   314   0.360636E+04   0.116323E+02   0.000000E+00   0.120765E+03   0.349743E-07   0.555100E-04   0.104383E-05
   315   0.357238E+04   0.118204E+02   0.000000E+00   0.120578E+03   0.348424E-07   0.549960E-04   0.105296E-05
   316   0.353848E+04   0.120088E+02   0.000000E+00   0.120352E+03   0.347113E-07   0.544857E-04   0.106195E-05
   317   0.350467E+04   0.121973E+02   0.000000E+00   0.120089E+03   0.345809E-07   0.539791E-04   0.107082E-05
   318   0.347096E+04   0.123858E+02   0.000000E+00   0.119786E+03   0.344513E-07   0.534762E-04   0.107956E-05
   319   0.343735E+04   0.125744E+02   0.000000E+00   0.119446E+03   0.343224E-07   0.529769E-04   0.108816E-05
   320   0.340386E+04   0.127629E+02   0.000000E+00   0.119067E+03   0.341942E-07   0.524815E-04   0.109661E-05
   321   0.337051E+04   0.129513E+02   0.000000E+00   0.118650E+03   0.340668E-07   0.519897E-04   0.110492E-05
   322   0.333728E+04   0.131395E+02   0.000000E+00   0.118195E+03   0.339401E-07   0.515017E-04   0.111308E-05
   323   0.330421E+04   0.133274E+02   0.000000E+00   0.117701E+03   0.338140E-07   0.510174E-04   0.112107E-05
   324   0.327129E+04   0.135149E+02   0.000000E+00   0.117171E+03   0.336887E-07   0.505369E-04   0.112891E-05
   325   0.323854E+04   0.137021E+02   0.000000E+00   0.116603E+03   0.335641E-07   0.500602E-04   0.113658E-05
   326   0.320596E+04   0.138888E+02   0.000000E+00   0.115997E+03   0.334401E-07   0.495873E-04   0.114408E-05
   327   0.317357E+04   0.140749E+02   0.000000E+00   0.115354E+03   0.333169E-07   0.491181E-04   0.115140E-05
   328   0.314137E+04   0.142603E+02   0.000000E+00   0.114674E+03   0.331943E-07   0.486528E-04   0.115854E-05
   329   0.310937E+04   0.144451E+02   0.000000E+00   0.113957E+03   0.330724E-07   0.481912E-04   0.116549E-05
   330   0.307759E+04   0.146290E+02   0.000000E+00   0.113204E+03   0.329511E-07   0.477335E-04   0.117226E-05
   331   0.304602E+04   0.148122E+02   0.000000E+00   0.112414E+03   0.328306E-07   0.472797E-04   0.117883E-05
   332   0.301468E+04   0.149944E+02   0.000000E+00   0.111588E+03   0.327106E-07   0.468296E-04   0.118520E-05
   333   0.298357E+04   0.151756E+02   0.000000E+00   0.110727E+03   0.325914E-07   0.463835E-04   0.119137E-05
   334   0.295270E+04   0.153558E+02   0.000000E+00   0.109830E+03   0.324727E-07   0.459412E-04   0.119732E-05
   335   0.292210E+04   0.155348E+02   0.000000E+00   0.108899E+03   0.323547E-07   0.455028E-04   0.120307E-05
   336   0.289175E+04   0.157125E+02   0.000000E+00   0.107932E+03   0.322374E-07   0.450682E-04   0.120859E-05
   337   0.286168E+04   0.158891E+02   0.000000E+00   0.106932E+03   0.321206E-07   0.446376E-04   0.121389E-05
   338   0.283187E+04   0.160643E+02   0.000000E+00   0.105897E+03   0.320045E-07   0.442109E-04   0.121897E-05
   339   0.280236E+04   0.162380E+02   0.000000E+00   0.104830E+03   0.318890E-07   0.437881E-04   0.122381E-05
   340   0.277314E+04   0.164104E+02   0.000000E+00   0.103731E+03   0.317741E-07   0.433692E-04   0.122841E-05
   341   0.274422E+04   0.165812E+02   0.000000E+00   0.102598E+03   0.316598E-07   0.429543E-04   0.123277E-05
   342   0.271561E+04   0.167503E+02   0.000000E+00   0.101433E+03   0.315461E-07   0.425433E-04   0.123688E-05
   343   0.268730E+04   0.169177E+02   0.000000E+00   0.100237E+03   0.314330E-07   0.421363E-04   0.124075E-05
   344   0.265931E+04   0.170832E+02   0.000000E+00   0.990081E+02   0.313205E-07   0.417333E-04   0.124435E-05
   345   0.263164E+04   0.172469E+02   0.000000E+00   0.977484E+02   0.312086E-07   0.413342E-04   0.124770E-05
   346   0.260429E+04   0.174086E+02   0.000000E+00   0.964575E+02   0.310972E-07   0.409392E-04   0.125078E-05
   347   0.257727E+04   0.175682E+02   0.000000E+00   0.951360E+02   0.309864E-07   0.405481E-04   0.125359E-05
   348   0.255058E+04   0.177257E+02   0.000000E+00   0.937841E+02   0.308761E-07   0.401611E-04   0.125612E-05
   349   0.252424E+04   0.178811E+02   0.000000E+00   0.924039E+02   0.307665E-07   0.397781E-04   0.125837E-05
   350   0.249825E+04   0.180342E+02   0.000000E+00   0.909946E+02   0.306573E-07   0.393991E-04   0.126034E-05
   351   0.247263E+04   0.181851E+02   0.000000E+00   0.895578E+02   0.305487E-07   0.390242E-04   0.126202E-05
   352   0.244737E+04   0.183337E+02   0.000000E+00   0.880943E+02   0.304407E-07   0.386532E-04   0.126343E-05
   353   0.242249E+04   0.184800E+02   0.000000E+00   0.866039E+02   0.303332E-07   0.382860E-04   0.126458E-05
   354   0.239798E+04   0.186238E+02   0.000000E+00   0.850890E+02   0.302262E-07   0.379226E-04   0.126548E-05
   355   0.237387E+04   0.187651E+02   0.000000E+00   0.835487E+02   0.301197E-07   0.375628E-04   0.126616E-05
   356   0.235014E+04   0.189040E+02   0.000000E+00   0.819839E+02   0.300138E-07   0.372066E-04   0.126662E-05
   357   0.232681E+04   0.190402E+02   0.000000E+00   0.803953E+02   0.299084E-07   0.368538E-04   0.126689E-05
   358   0.230387E+04   0.191737E+02   0.000000E+00   0.787836E+02   0.298035E-07   0.365044E-04   0.126697E-05
   359   0.228134E+04   0.193044E+02   0.000000E+00   0.771489E+02   0.296992E-07   0.361582E-04   0.126688E-05
   360   0.225921E+04   0.194323E+02   0.000000E+00   0.754926E+02   0.295953E-07   0.358151E-04   0.126664E-05
   361   0.223749E+04   0.195573E+02   0.000000E+00   0.738137E+02   0.294920E-07   0.354751E-04   0.126626E-05
   362   0.221617E+04   0.196793E+02   0.000000E+00   0.721140E+02   0.293892E-07   0.351380E-04   0.126576E-05
   363   0.219528E+04   0.197983E+02   0.000000E+00   0.703941E+02   0.292869E-07   0.348037E-04   0.126516E-05
   364   0.217479E+04   0.199142E+02   0.000000E+00   0.686548E+02   0.291851E-07   0.344722E-04   0.126446E-05
   365   0.215474E+04   0.200270E+02   0.000000E+00   0.668968E+02   0.290837E-07   0.341433E-04   0.126368E-05
   366   0.213511E+04   0.201367E+02   0.000000E+00   0.651209E+02   0.289829E-07   0.338170E-04   0.126284E-05
   367   0.211591E+04   0.202431E+02   0.000000E+00   0.633279E+02   0.288826E-07   0.334930E-04   0.126195E-05
   368   0.209714E+04   0.203462E+02   0.000000E+00   0.615185E+02   0.287828E-07   0.331714E-04   0.126104E-05
   369   0.207880E+04   0.204460E+02   0.000000E+00   0.596936E+02   0.286834E-07   0.328521E-04   0.126010E-05
   370   0.206091E+04   0.205424E+02   0.000000E+00   0.578539E+02   0.285845E-07   0.325348E-04   0.125917E-05
   371   0.204344E+04   0.206356E+02   0.000000E+00   0.560002E+02   0.284861E-07   0.322196E-04   0.125825E-05
   372   0.202643E+04   0.207251E+02   0.000000E+00   0.541331E+02   0.283882E-07   0.319063E-04   0.125735E-05
   373   0.200985E+04   0.208113E+02   0.000000E+00   0.522536E+02   0.282908E-07   0.315949E-04   0.125651E-05
   374   0.199371E+04   0.208939E+02   0.000000E+00   0.503624E+02   0.281938E-07   0.312851E-04   0.125572E-05
   375   0.197802E+04   0.209730E+02   0.000000E+00   0.484602E+02   0.280973E-07   0.309770E-04   0.125500E-05
   376   0.196277E+04   0.210484E+02   0.000000E+00   0.465477E+02   0.280013E-07   0.306704E-04   0.125438E-05
   377   0.194797E+04   0.211202E+02   0.000000E+00   0.446258E+02   0.279057E-07   0.303653E-04   0.125386E-05
   378   0.193361E+04   0.211883E+02   0.000000E+00   0.426951E+02   0.278106E-07   0.300614E-04   0.125346E-05
   379   0.191971E+04   0.212526E+02   0.000000E+00   0.407564E+02   0.277159E-07   0.297588E-04   0.125319E-05
   380   0.190625E+04   0.213131E+02   0.000000E+00   0.388106E+02   0.276217E-07   0.294573E-04   0.125308E-05
   381   0.189324E+04   0.213699E+02   0.000000E+00   0.368582E+02   0.275279E-07   0.291568E-04   0.125313E-05
   382   0.188069E+04   0.214226E+02   0.000000E+00   0.349001E+02   0.274346E-07   0.288572E-04   0.125336E-05
   383   0.186859E+04   0.214715E+02   0.000000E+00   0.329371E+02   0.273417E-07   0.285585E-04   0.125378E-05
   384   0.185693E+04   0.215165E+02   0.000000E+00   0.309701E+02   0.272493E-07   0.282604E-04   0.125442E-05
   385   0.184572E+04   0.215575E+02   0.000000E+00   0.289999E+02   0.271573E-07   0.279630E-04   0.125529E-05
   386   0.183496E+04   0.215947E+02   0.000000E+00   0.270273E+02   0.270657E-07   0.276661E-04   0.125639E-05
   387   0.182466E+04   0.216279E+02   0.000000E+00   0.250533E+02   0.269745E-07   0.273696E-04   0.125775E-05
   388   0.181479E+04   0.216573E+02   0.000000E+00   0.230786E+02   0.268838E-07   0.270734E-04   0.125938E-05
   389   0.180537E+04   0.216828E+02   0.000000E+00   0.211041E+02   0.267935E-07   0.267774E-04   0.126130E-05
   390   0.179640E+04   0.217043E+02   0.000000E+00   0.191305E+02   0.267036E-07   0.264816E-04   0.126352E-05
   391   0.178787E+04   0.217218E+02   0.000000E+00   0.171588E+02   0.266141E-07   0.261857E-04   0.126606E-05
   392   0.177977E+04   0.217354E+02   0.000000E+00   0.151897E+02   0.265251E-07   0.258898E-04   0.126893E-05
   393   0.177212E+04   0.217450E+02   0.000000E+00   0.132240E+02   0.264364E-07   0.255936E-04   0.127215E-05
   394   0.176490E+04   0.217506E+02   0.000000E+00   0.112624E+02   0.263482E-07   0.252972E-04   0.127573E-05
   395   0.175811E+04   0.217521E+02   0.000000E+00   0.930579E+01   0.262604E-07   0.250004E-04   0.127968E-05
   396   0.175175E+04   0.217497E+02   0.000000E+00   0.735496E+01   0.261729E-07   0.247031E-04   0.128403E-05
   397   0.174582E+04   0.217432E+02   0.000000E+00   0.541068E+01   0.260859E-07   0.244052E-04   0.128879E-05
   398   0.174031E+04   0.217326E+02   0.000000E+00   0.347371E+01   0.259992E-07   0.241066E-04   0.129397E-05
   399   0.173523E+04   0.217180E+02   0.000000E+00   0.154485E+01   0.259130E-07   0.238071E-04   0.129959E-05
   400   0.173057E+04   0.216995E+02   0.000000E+00  -0.375156E+00   0.258271E-07   0.235068E-04   0.130566E-05
   401   0.172634E+04   0.216768E+02   0.000000E+00  -0.228552E+01   0.257416E-07   0.232056E-04   0.131219E-05
   402   0.172252E+04   0.216502E+02   0.000000E+00  -0.418548E+01   0.256565E-07   0.229034E-04   0.131916E-05
   403   0.171912E+04   0.216196E+02   0.000000E+00  -0.607426E+01   0.255718E-07   0.226005E-04   0.132655E-05
