#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   791   0.224913E+04  -0.131487E+03   0.939202E-05  -0.131487E+03   0.237795E+02  -0.750748E-06   0.939202E-05  -0.750748E-06   0.758800E-08
   792   0.225631E+04  -0.130881E+03   0.939178E-05  -0.130881E+03   0.234975E+02  -0.743618E-06   0.939178E-05  -0.743618E-06   0.757222E-08
   793   0.226341E+04  -0.130242E+03   0.939096E-05  -0.130242E+03   0.232161E+02  -0.736441E-06   0.939096E-05  -0.736441E-06   0.755649E-08
   794   0.227042E+04  -0.129570E+03   0.938957E-05  -0.129570E+03   0.229356E+02  -0.729218E-06   0.938957E-05  -0.729218E-06   0.754081E-08
   795   0.227734E+04  -0.128866E+03   0.938760E-05  -0.128866E+03   0.226559E+02  -0.721950E-06   0.938760E-05  -0.721950E-06   0.752519E-08
   796   0.228417E+04  -0.128129E+03   0.938504E-05  -0.128129E+03   0.223773E+02  -0.714637E-06   0.938504E-05  -0.714637E-06   0.750961E-08
   797   0.229092E+04  -0.127361E+03   0.938189E-05  -0.127361E+03   0.220996E+02  -0.707281E-06   0.938189E-05  -0.707281E-06   0.749408E-08
   798   0.229757E+04  -0.126560E+03   0.937815E-05  -0.126560E+03   0.218230E+02  -0.699882E-06   0.937815E-05  -0.699882E-06   0.747860E-08
   799   0.230413E+04  -0.125728E+03   0.937381E-05  -0.125728E+03   0.215476E+02  -0.692441E-06   0.937381E-05  -0.692441E-06   0.746316E-08
   800   0.231060E+04  -0.124862E+03   0.936887E-05  -0.124862E+03   0.212733E+02  -0.684958E-06   0.936887E-05  -0.684958E-06   0.744778E-08
   801   0.231697E+04  -0.123966E+03   0.936333E-05  -0.123966E+03   0.210002E+02  -0.677435E-06   0.936333E-05  -0.677435E-06   0.743244E-08
   802   0.232326E+04  -0.123038E+03   0.935719E-05  -0.123038E+03   0.207284E+02  -0.669873E-06   0.935719E-05  -0.669873E-06   0.741715E-08
   803   0.232943E+04  -0.122078E+03   0.935045E-05  -0.122078E+03   0.204582E+02  -0.662271E-06   0.935045E-05  -0.662271E-06   0.740191E-08
   804   0.233551E+04  -0.121087E+03   0.934313E-05  -0.121087E+03   0.201895E+02  -0.654631E-06   0.934313E-05  -0.654631E-06   0.738671E-08
   805   0.234147E+04  -0.120066E+03   0.933523E-05  -0.120066E+03   0.199228E+02  -0.646952E-06   0.933523E-05  -0.646952E-06   0.737156E-08
   806   0.234730E+04  -0.119016E+03   0.932676E-05  -0.119016E+03   0.196580E+02  -0.639237E-06   0.932676E-05  -0.639237E-06   0.735646E-08
   807   0.235300E+04  -0.117935E+03   0.931772E-05  -0.117935E+03   0.193955E+02  -0.631486E-06   0.931772E-05  -0.631486E-06   0.734141E-08
   808   0.235857E+04  -0.116825E+03   0.930811E-05  -0.116825E+03   0.191353E+02  -0.623698E-06   0.930811E-05  -0.623698E-06   0.732640E-08
   809   0.236399E+04  -0.115687E+03   0.929795E-05  -0.115687E+03   0.188776E+02  -0.615876E-06   0.929795E-05  -0.615876E-06   0.731144E-08
   810   0.236928E+04  -0.114521E+03   0.928724E-05  -0.114521E+03   0.186226E+02  -0.608019E-06   0.928724E-05  -0.608019E-06   0.729652E-08
   811   0.237442E+04  -0.113327E+03   0.927599E-05  -0.113327E+03   0.183704E+02  -0.600129E-06   0.927599E-05  -0.600129E-06   0.728165E-08
   812   0.237943E+04  -0.112107E+03   0.926420E-05  -0.112107E+03   0.181209E+02  -0.592206E-06   0.926420E-05  -0.592206E-06   0.726682E-08
   813   0.238430E+04  -0.110862E+03   0.925187E-05  -0.110862E+03   0.178744E+02  -0.584250E-06   0.925187E-05  -0.584250E-06   0.725204E-08
   814   0.238903E+04  -0.109591E+03   0.923903E-05  -0.109591E+03   0.176309E+02  -0.576263E-06   0.923903E-05  -0.576263E-06   0.723731E-08
   815   0.239363E+04  -0.108296E+03   0.922566E-05  -0.108296E+03   0.173905E+02  -0.568245E-06   0.922566E-05  -0.568245E-06   0.722262E-08
   816   0.239810E+04  -0.106977E+03   0.921178E-05  -0.106977E+03   0.171534E+02  -0.560196E-06   0.921178E-05  -0.560196E-06   0.720797E-08
   817   0.240243E+04  -0.105636E+03   0.919740E-05  -0.105636E+03   0.169196E+02  -0.552118E-06   0.919740E-05  -0.552118E-06   0.719337E-08
   818   0.240661E+04  -0.104270E+03   0.918251E-05  -0.104270E+03   0.166893E+02  -0.544012E-06   0.918251E-05  -0.544012E-06   0.717882E-08
   819   0.241064E+04  -0.102882E+03   0.916713E-05  -0.102882E+03   0.164625E+02  -0.535877E-06   0.916713E-05  -0.535877E-06   0.716431E-08
   820   0.241451E+04  -0.101471E+03   0.915126E-05  -0.101471E+03   0.162396E+02  -0.527714E-06   0.915126E-05  -0.527714E-06   0.714984E-08
   821   0.241821E+04  -0.100038E+03   0.913491E-05  -0.100038E+03   0.160204E+02  -0.519525E-06   0.913491E-05  -0.519525E-06   0.713541E-08
   822   0.242173E+04  -0.985819E+02   0.911808E-05  -0.985819E+02   0.158051E+02  -0.511309E-06   0.911808E-05  -0.511309E-06   0.712103E-08
   823   0.242507E+04  -0.971038E+02   0.910078E-05  -0.971038E+02   0.155940E+02  -0.503069E-06   0.910078E-05  -0.503069E-06   0.710670E-08
   824   0.242823E+04  -0.956043E+02   0.908302E-05  -0.956043E+02   0.153870E+02  -0.494803E-06   0.908302E-05  -0.494803E-06   0.709240E-08
   825   0.243122E+04  -0.940846E+02   0.906480E-05  -0.940846E+02   0.151842E+02  -0.486513E-06   0.906480E-05  -0.486513E-06   0.707815E-08
   826   0.243404E+04  -0.925455E+02   0.904613E-05  -0.925455E+02   0.149858E+02  -0.478200E-06   0.904613E-05  -0.478200E-06   0.706395E-08
   827   0.243669E+04  -0.909882E+02   0.902701E-05  -0.909882E+02   0.147917E+02  -0.469864E-06   0.902701E-05  -0.469864E-06   0.704978E-08
   828   0.243916E+04  -0.894133E+02   0.900745E-05  -0.894133E+02   0.146021E+02  -0.461506E-06   0.900745E-05  -0.461506E-06   0.703566E-08
   829   0.244148E+04  -0.878220E+02   0.898747E-05  -0.878220E+02   0.144171E+02  -0.453127E-06   0.898747E-05  -0.453127E-06   0.702158E-08
   830   0.244364E+04  -0.862152E+02   0.896705E-05  -0.862152E+02   0.142367E+02  -0.444727E-06   0.896705E-05  -0.444727E-06   0.700754E-08
   831   0.244563E+04  -0.845930E+02   0.894621E-05  -0.845930E+02   0.140609E+02  -0.436308E-06   0.894621E-05  -0.436308E-06   0.699354E-08
   832   0.244746E+04  -0.829557E+02   0.892496E-05  -0.829557E+02   0.138899E+02  -0.427869E-06   0.892496E-05  -0.427869E-06   0.697959E-08
   833   0.244910E+04  -0.813034E+02   0.890330E-05  -0.813034E+02   0.137238E+02  -0.419411E-06   0.890330E-05  -0.419411E-06   0.696568E-08
   834   0.245057E+04  -0.796362E+02   0.888124E-05  -0.796362E+02   0.135626E+02  -0.410935E-06   0.888124E-05  -0.410935E-06   0.695180E-08
   835   0.245185E+04  -0.779544E+02   0.885878E-05  -0.779544E+02   0.134065E+02  -0.402442E-06   0.885878E-05  -0.402442E-06   0.693797E-08
   836   0.245292E+04  -0.762581E+02   0.883593E-05  -0.762581E+02   0.132555E+02  -0.393933E-06   0.883593E-05  -0.393933E-06   0.692418E-08
   837   0.245380E+04  -0.745476E+02   0.881269E-05  -0.745476E+02   0.131097E+02  -0.385408E-06   0.881269E-05  -0.385408E-06   0.691043E-08
   838   0.245449E+04  -0.728234E+02   0.878908E-05  -0.728234E+02   0.129691E+02  -0.376867E-06   0.878908E-05  -0.376867E-06   0.689673E-08
   839   0.245497E+04  -0.710865E+02   0.876510E-05  -0.710865E+02   0.128338E+02  -0.368312E-06   0.876510E-05  -0.368312E-06   0.688306E-08
   840   0.245528E+04  -0.693377E+02   0.874075E-05  -0.693377E+02   0.127037E+02  -0.359744E-06   0.874075E-05  -0.359744E-06   0.686943E-08
   841   0.245539E+04  -0.675777E+02   0.871604E-05  -0.675777E+02   0.125790E+02  -0.351162E-06   0.871604E-05  -0.351162E-06   0.685584E-08
   842   0.245532E+04  -0.658073E+02   0.869097E-05  -0.658073E+02   0.124595E+02  -0.342568E-06   0.869097E-05  -0.342568E-06   0.684229E-08
   843   0.245506E+04  -0.640274E+02   0.866556E-05  -0.640274E+02   0.123454E+02  -0.333962E-06   0.866556E-05  -0.333962E-06   0.682878E-08
   844   0.245464E+04  -0.622388E+02   0.863981E-05  -0.622388E+02   0.122365E+02  -0.325345E-06   0.863981E-05  -0.325345E-06   0.681531E-08
   845   0.245403E+04  -0.604416E+02   0.861373E-05  -0.604416E+02   0.121331E+02  -0.316717E-06   0.861373E-05  -0.316717E-06   0.680188E-08
   846   0.245324E+04  -0.586366E+02   0.858731E-05  -0.586366E+02   0.120352E+02  -0.308080E-06   0.858731E-05  -0.308080E-06   0.678849E-08
   847   0.245226E+04  -0.568239E+02   0.856057E-05  -0.568239E+02   0.119428E+02  -0.299434E-06   0.856057E-05  -0.299434E-06   0.677514E-08
   848   0.245109E+04  -0.550039E+02   0.853352E-05  -0.550039E+02   0.118560E+02  -0.290779E-06   0.853352E-05  -0.290779E-06   0.676182E-08
   849   0.244973E+04  -0.531771E+02   0.850615E-05  -0.531771E+02   0.117750E+02  -0.282117E-06   0.850615E-05  -0.282117E-06   0.674855E-08
   850   0.244815E+04  -0.513438E+02   0.847848E-05  -0.513438E+02   0.116997E+02  -0.273448E-06   0.847848E-05  -0.273448E-06   0.673531E-08
   851   0.244639E+04  -0.495044E+02   0.845051E-05  -0.495044E+02   0.116303E+02  -0.264773E-06   0.845051E-05  -0.264773E-06   0.672211E-08
   852   0.244442E+04  -0.476596E+02   0.842225E-05  -0.476596E+02   0.115667E+02  -0.256092E-06   0.842225E-05  -0.256092E-06   0.670894E-08
   853   0.244225E+04  -0.458101E+02   0.839369E-05  -0.458101E+02   0.115089E+02  -0.247408E-06   0.839369E-05  -0.247408E-06   0.669582E-08
   854   0.243988E+04  -0.439565E+02   0.836485E-05  -0.439565E+02   0.114569E+02  -0.238721E-06   0.836485E-05  -0.238721E-06   0.668273E-08
   855   0.243734E+04  -0.420997E+02   0.833572E-05  -0.420997E+02   0.114106E+02  -0.230033E-06   0.833572E-05  -0.230033E-06   0.666968E-08
   856   0.243460E+04  -0.402401E+02   0.830630E-05  -0.402401E+02   0.113700E+02  -0.221345E-06   0.830630E-05  -0.221345E-06   0.665667E-08
   857   0.243168E+04  -0.383786E+02   0.827661E-05  -0.383786E+02   0.113351E+02  -0.212657E-06   0.827661E-05  -0.212657E-06   0.664369E-08
   858   0.242859E+04  -0.365160E+02   0.824665E-05  -0.365160E+02   0.113059E+02  -0.203972E-06   0.824665E-05  -0.203972E-06   0.663076E-08
   859   0.242532E+04  -0.346532E+02   0.821641E-05  -0.346532E+02   0.112824E+02  -0.195290E-06   0.821641E-05  -0.195290E-06   0.661785E-08
   860   0.242188E+04  -0.327912E+02   0.818590E-05  -0.327912E+02   0.112646E+02  -0.186613E-06   0.818590E-05  -0.186613E-06   0.660499E-08
   861   0.241825E+04  -0.309311E+02   0.815513E-05  -0.309311E+02   0.112527E+02  -0.177941E-06   0.815513E-05  -0.177941E-06   0.659216E-08
   862   0.241445E+04  -0.290741E+02   0.812409E-05  -0.290741E+02   0.112467E+02  -0.169277E-06   0.812409E-05  -0.169277E-06   0.657937E-08
   863   0.241047E+04  -0.272210E+02   0.809280E-05  -0.272210E+02   0.112466E+02  -0.160621E-06   0.809280E-05  -0.160621E-06   0.656661E-08
   864   0.240632E+04  -0.253732E+02   0.806125E-05  -0.253732E+02   0.112525E+02  -0.151975E-06   0.806125E-05  -0.151975E-06   0.655389E-08
   865   0.240198E+04  -0.235313E+02   0.802945E-05  -0.235313E+02   0.112645E+02  -0.143339E-06   0.802945E-05  -0.143339E-06   0.654121E-08
   866   0.239747E+04  -0.216960E+02   0.799739E-05  -0.216960E+02   0.112825E+02  -0.134715E-06   0.799739E-05  -0.134715E-06   0.652856E-08
   867   0.239279E+04  -0.198674E+02   0.796509E-05  -0.198674E+02   0.113065E+02  -0.126104E-06   0.796509E-05  -0.126104E-06   0.651595E-08
   868   0.238792E+04  -0.180462E+02   0.793255E-05  -0.180462E+02   0.113365E+02  -0.117508E-06   0.793255E-05  -0.117508E-06   0.650337E-08
   869   0.238288E+04  -0.162325E+02   0.789977E-05  -0.162325E+02   0.113724E+02  -0.108927E-06   0.789977E-05  -0.108927E-06   0.649083E-08
   870   0.237766E+04  -0.144268E+02   0.786676E-05  -0.144268E+02   0.114144E+02  -0.100362E-06   0.786676E-05  -0.100362E-06   0.647832E-08
   871   0.237226E+04  -0.126294E+02   0.783351E-05  -0.126294E+02   0.114622E+02  -0.918163E-07   0.783351E-05  -0.918163E-07   0.646585E-08
   872   0.236669E+04  -0.108406E+02   0.780002E-05  -0.108406E+02   0.115159E+02  -0.832893E-07   0.780002E-05  -0.832893E-07   0.645342E-08
   873   0.236093E+04  -0.906125E+01   0.776632E-05  -0.906125E+01   0.115755E+02  -0.747827E-07   0.776632E-05  -0.747827E-07   0.644101E-08
   874   0.235502E+04  -0.729200E+01   0.773239E-05  -0.729200E+01   0.116409E+02  -0.662977E-07   0.773239E-05  -0.662977E-07   0.642865E-08
   875   0.234893E+04  -0.553370E+01   0.769824E-05  -0.553370E+01   0.117121E+02  -0.578355E-07   0.769824E-05  -0.578355E-07   0.641632E-08
   876   0.234268E+04  -0.378697E+01   0.766387E-05  -0.378697E+01   0.117890E+02  -0.493974E-07   0.766387E-05  -0.493974E-07   0.640402E-08
   877   0.233627E+04  -0.205275E+01   0.762929E-05  -0.205275E+01   0.118716E+02  -0.409845E-07   0.762929E-05  -0.409845E-07   0.639175E-08
   878   0.232971E+04  -0.331591E+00   0.759450E-05  -0.331591E+00   0.119598E+02  -0.325980E-07   0.759450E-05  -0.325980E-07   0.637952E-08
   879   0.232299E+04   0.137564E+01   0.755951E-05   0.137564E+01   0.120537E+02  -0.242393E-07   0.755951E-05  -0.242393E-07   0.636733E-08
   880   0.231613E+04   0.306832E+01   0.752431E-05   0.306832E+01   0.121532E+02  -0.159094E-07   0.752431E-05  -0.159094E-07   0.635517E-08
   881   0.230910E+04   0.474574E+01   0.748891E-05   0.474574E+01   0.122582E+02  -0.760960E-08   0.748891E-05  -0.760960E-08   0.634304E-08
   882   0.230194E+04   0.640725E+01   0.745331E-05   0.640725E+01   0.123689E+02   0.658874E-09   0.745331E-05   0.658874E-09   0.633095E-08
   883   0.229462E+04   0.805209E+01   0.741752E-05   0.805209E+01   0.124851E+02   0.889483E-08   0.741752E-05   0.889483E-08   0.631888E-08
   884   0.228714E+04   0.967968E+01   0.738153E-05   0.967968E+01   0.126069E+02   0.170971E-07   0.738153E-05   0.170971E-07   0.630686E-08
   885   0.227952E+04   0.112893E+02   0.734536E-05   0.112893E+02   0.127343E+02   0.252643E-07   0.734536E-05   0.252643E-07   0.629486E-08
   886   0.227175E+04   0.128803E+02   0.730901E-05   0.128803E+02   0.128672E+02   0.333955E-07   0.730901E-05   0.333955E-07   0.628290E-08
   887   0.226382E+04   0.144523E+02   0.727248E-05   0.144523E+02   0.130057E+02   0.414892E-07   0.727248E-05   0.414892E-07   0.627097E-08
   888   0.225576E+04   0.160052E+02   0.723576E-05   0.160052E+02   0.131496E+02   0.495444E-07   0.723576E-05   0.495444E-07   0.625908E-08
   889   0.224753E+04   0.175388E+02   0.719888E-05   0.175388E+02   0.132989E+02   0.575598E-07   0.719888E-05   0.575598E-07   0.624721E-08
   890   0.223918E+04   0.190527E+02   0.716182E-05   0.190527E+02   0.134536E+02   0.655341E-07   0.716182E-05   0.655341E-07   0.623538E-08
   891   0.223068E+04   0.205468E+02   0.712459E-05   0.205468E+02   0.136137E+02   0.734663E-07   0.712459E-05   0.734663E-07   0.622358E-08
   892   0.222204E+04   0.220207E+02   0.708721E-05   0.220207E+02   0.137790E+02   0.813550E-07   0.708721E-05   0.813550E-07   0.621182E-08
   893   0.221326E+04   0.234743E+02   0.704965E-05   0.234743E+02   0.139496E+02   0.891991E-07   0.704965E-05   0.891991E-07   0.620008E-08
   894   0.220435E+04   0.249072E+02   0.701195E-05   0.249072E+02   0.141252E+02   0.969973E-07   0.701195E-05   0.969973E-07   0.618838E-08
   895   0.219530E+04   0.263190E+02   0.697408E-05   0.263190E+02   0.143060E+02   0.104748E-06   0.697408E-05   0.104748E-06   0.617671E-08
   896   0.218612E+04   0.277095E+02   0.693607E-05   0.277095E+02   0.144917E+02   0.112451E-06   0.693607E-05   0.112451E-06   0.616507E-08
   897   0.217682E+04   0.290784E+02   0.689791E-05   0.290784E+02   0.146825E+02   0.120105E-06   0.689791E-05   0.120105E-06   0.615346E-08
   898   0.216738E+04   0.304252E+02   0.685960E-05   0.304252E+02   0.148781E+02   0.127707E-06   0.685960E-05   0.127707E-06   0.614189E-08
   899   0.215783E+04   0.317497E+02   0.682115E-05   0.317497E+02   0.150784E+02   0.135258E-06   0.682115E-05   0.135258E-06   0.613034E-08
   900   0.214815E+04   0.330515E+02   0.678256E-05   0.330515E+02   0.152836E+02   0.142756E-06   0.678256E-05   0.142756E-06   0.611883E-08
   901   0.213835E+04   0.343304E+02   0.674384E-05   0.343304E+02   0.154934E+02   0.150199E-06   0.674384E-05   0.150199E-06   0.610734E-08
   902   0.212844E+04   0.355858E+02   0.670499E-05   0.355858E+02   0.157077E+02   0.157588E-06   0.670499E-05   0.157588E-06   0.609589E-08
   903   0.211841E+04   0.368171E+02   0.666600E-05   0.368171E+02   0.159265E+02   0.164922E-06   0.666600E-05   0.164922E-06   0.608447E-08
   904   0.210828E+04   0.380240E+02   0.662689E-05   0.380240E+02   0.161497E+02   0.172201E-06   0.662689E-05   0.172201E-06   0.607307E-08
   905   0.209805E+04   0.392059E+02   0.658766E-05   0.392059E+02   0.163771E+02   0.179425E-06   0.658766E-05   0.179425E-06   0.606171E-08
   906   0.208771E+04   0.403623E+02   0.654830E-05   0.403623E+02   0.166087E+02   0.186594E-06   0.654830E-05   0.186594E-06   0.605038E-08
   907   0.207729E+04   0.414927E+02   0.650883E-05   0.414927E+02   0.168442E+02   0.193707E-06   0.650883E-05   0.193707E-06   0.603908E-08
   908   0.206677E+04   0.425967E+02   0.646924E-05   0.425967E+02   0.170837E+02   0.200764E-06   0.646924E-05   0.200764E-06   0.602781E-08
   909   0.205617E+04   0.436741E+02   0.642954E-05   0.436741E+02   0.173271E+02   0.207766E-06   0.642954E-05   0.207766E-06   0.601657E-08
   910   0.204547E+04   0.447244E+02   0.638973E-05   0.447244E+02   0.175741E+02   0.214711E-06   0.638973E-05   0.214711E-06   0.600536E-08
   911   0.203470E+04   0.457473E+02   0.634981E-05   0.457473E+02   0.178248E+02   0.221599E-06   0.634981E-05   0.221599E-06   0.599418E-08
   912   0.202385E+04   0.467426E+02   0.630979E-05   0.467426E+02   0.180790E+02   0.228431E-06   0.630979E-05   0.228431E-06   0.598303E-08
   913   0.201294E+04   0.477098E+02   0.626967E-05   0.477098E+02   0.183366E+02   0.235206E-06   0.626967E-05   0.235206E-06   0.597191E-08
   914   0.200195E+04   0.486487E+02   0.622945E-05   0.486487E+02   0.185975E+02   0.241924E-06   0.622945E-05   0.241924E-06   0.596082E-08
   915   0.199089E+04   0.495589E+02   0.618913E-05   0.495589E+02   0.188616E+02   0.248585E-06   0.618913E-05   0.248585E-06   0.594976E-08
   916   0.197977E+04   0.504402E+02   0.614872E-05   0.504402E+02   0.191288E+02   0.255188E-06   0.614872E-05   0.255188E-06   0.593872E-08
   917   0.196858E+04   0.512923E+02   0.610823E-05   0.512923E+02   0.193989E+02   0.261734E-06   0.610823E-05   0.261734E-06   0.592772E-08
   918   0.195733E+04   0.521150E+02   0.606764E-05   0.521150E+02   0.196719E+02   0.268222E-06   0.606764E-05   0.268222E-06   0.591674E-08
   919   0.194604E+04   0.529078E+02   0.602697E-05   0.529078E+02   0.199476E+02   0.274652E-06   0.602697E-05   0.274652E-06   0.590580E-08
   920   0.193469E+04   0.536707E+02   0.598622E-05   0.536707E+02   0.202259E+02   0.281023E-06   0.598622E-05   0.281023E-06   0.589488E-08
   921   0.192328E+04   0.544033E+02   0.594539E-05   0.544033E+02   0.205066E+02   0.287336E-06   0.594539E-05   0.287336E-06   0.588400E-08
   922   0.191183E+04   0.551056E+02   0.590449E-05   0.551056E+02   0.207897E+02   0.293590E-06   0.590449E-05   0.293590E-06   0.587314E-08
   923   0.190035E+04   0.557774E+02   0.586351E-05   0.557774E+02   0.210751E+02   0.299786E-06   0.586351E-05   0.299786E-06   0.586231E-08
   924   0.188882E+04   0.564188E+02   0.582247E-05   0.564188E+02   0.213626E+02   0.305922E-06   0.582247E-05   0.305922E-06   0.585150E-08
   925   0.187726E+04   0.570295E+02   0.578135E-05   0.570295E+02   0.216521E+02   0.311999E-06   0.578135E-05   0.311999E-06   0.584073E-08
   926   0.186566E+04   0.576097E+02   0.574017E-05   0.576097E+02   0.219436E+02   0.318016E-06   0.574017E-05   0.318016E-06   0.582998E-08
   927   0.185404E+04   0.581592E+02   0.569893E-05   0.581592E+02   0.222369E+02   0.323973E-06   0.569893E-05   0.323973E-06   0.581927E-08
   928   0.184240E+04   0.586780E+02   0.565764E-05   0.586780E+02   0.225320E+02   0.329871E-06   0.565764E-05   0.329871E-06   0.580858E-08
   929   0.183074E+04   0.591659E+02   0.561628E-05   0.591659E+02   0.228287E+02   0.335708E-06   0.561628E-05   0.335708E-06   0.579792E-08
