#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   571   0.247914E+04   0.225360E+02   0.385571E-05   0.225360E+02   0.117978E+02  -0.297793E-06   0.385571E-05  -0.297793E-06   0.154968E-07
   572   0.247213E+04   0.232899E+02   0.389187E-05   0.232899E+02   0.120261E+02  -0.312508E-06   0.389187E-05  -0.312508E-06   0.154556E-07
   573   0.246498E+04   0.240170E+02   0.392870E-05   0.240170E+02   0.122586E+02  -0.327163E-06   0.392870E-05  -0.327163E-06   0.154145E-07
   574   0.245767E+04   0.247169E+02   0.396618E-05   0.247169E+02   0.124950E+02  -0.341757E-06   0.396618E-05  -0.341757E-06   0.153735E-07
   575   0.245025E+04   0.253892E+02   0.400430E-05   0.253892E+02   0.127353E+02  -0.356288E-06   0.400430E-05  -0.356288E-06   0.153327E-07
   576   0.244268E+04   0.260335E+02   0.404306E-05   0.260335E+02   0.129794E+02  -0.370752E-06   0.404306E-05  -0.370752E-06   0.152921E-07
   577   0.243499E+04   0.266494E+02   0.408244E-05   0.266494E+02   0.132273E+02  -0.385148E-06   0.408244E-05  -0.385148E-06   0.152517E-07
   578   0.242717E+04   0.272363E+02   0.412243E-05   0.272363E+02   0.134788E+02  -0.399474E-06   0.412243E-05  -0.399474E-06   0.152114E-07
   579   0.241924E+04   0.277942E+02   0.416302E-05   0.277942E+02   0.137339E+02  -0.413728E-06   0.416302E-05  -0.413728E-06   0.151713E-07
   580   0.241119E+04   0.283224E+02   0.420420E-05   0.283224E+02   0.139925E+02  -0.427907E-06   0.420420E-05  -0.427907E-06   0.151313E-07
   581   0.240304E+04   0.288207E+02   0.424597E-05   0.288207E+02   0.142545E+02  -0.442009E-06   0.424597E-05  -0.442009E-06   0.150915E-07
   582   0.239479E+04   0.292886E+02   0.428831E-05   0.292886E+02   0.145198E+02  -0.456032E-06   0.428831E-05  -0.456032E-06   0.150519E-07
   583   0.238643E+04   0.297258E+02   0.433120E-05   0.297258E+02   0.147882E+02  -0.469974E-06   0.433120E-05  -0.469974E-06   0.150124E-07
   584   0.237799E+04   0.301319E+02   0.437465E-05   0.301319E+02   0.150598E+02  -0.483832E-06   0.437465E-05  -0.483832E-06   0.149731E-07
   585   0.236945E+04   0.305066E+02   0.441865E-05   0.305066E+02   0.153344E+02  -0.497604E-06   0.441865E-05  -0.497604E-06   0.149339E-07
   586   0.236083E+04   0.308494E+02   0.446317E-05   0.308494E+02   0.156119E+02  -0.511289E-06   0.446317E-05  -0.511289E-06   0.148949E-07
   587   0.235212E+04   0.311604E+02   0.450821E-05   0.311604E+02   0.158922E+02  -0.524884E-06   0.450821E-05  -0.524884E-06   0.148561E-07
   588   0.234335E+04   0.314391E+02   0.455377E-05   0.314391E+02   0.161752E+02  -0.538386E-06   0.455377E-05  -0.538386E-06   0.148174E-07
   589   0.233449E+04   0.316853E+02   0.459982E-05   0.316853E+02   0.164608E+02  -0.551794E-06   0.459982E-05  -0.551794E-06   0.147789E-07
   590   0.232558E+04   0.318988E+02   0.464636E-05   0.318988E+02   0.167490E+02  -0.565105E-06   0.464636E-05  -0.565105E-06   0.147405E-07
   591   0.231660E+04   0.320794E+02   0.469339E-05   0.320794E+02   0.170395E+02  -0.578318E-06   0.469339E-05  -0.578318E-06   0.147022E-07
   592   0.230757E+04   0.322267E+02   0.474088E-05   0.322267E+02   0.173323E+02  -0.591429E-06   0.474088E-05  -0.591429E-06   0.146642E-07
   593   0.229849E+04   0.323406E+02   0.478884E-05   0.323406E+02   0.176273E+02  -0.604437E-06   0.478884E-05  -0.604437E-06   0.146262E-07
   594   0.228935E+04   0.324211E+02   0.483724E-05   0.324211E+02   0.179243E+02  -0.617340E-06   0.483724E-05  -0.617340E-06   0.145885E-07
   595   0.228018E+04   0.324679E+02   0.488608E-05   0.324679E+02   0.182233E+02  -0.630135E-06   0.488608E-05  -0.630135E-06   0.145508E-07
   596   0.227096E+04   0.324809E+02   0.493536E-05   0.324809E+02   0.185242E+02  -0.642820E-06   0.493536E-05  -0.642820E-06   0.145133E-07
   597   0.226172E+04   0.324599E+02   0.498505E-05   0.324599E+02   0.188267E+02  -0.655393E-06   0.498505E-05  -0.655393E-06   0.144760E-07
   598   0.225244E+04   0.324049E+02   0.503515E-05   0.324049E+02   0.191308E+02  -0.667852E-06   0.503515E-05  -0.667852E-06   0.144388E-07
   599   0.224314E+04   0.323156E+02   0.508565E-05   0.323156E+02   0.194365E+02  -0.680194E-06   0.508565E-05  -0.680194E-06   0.144018E-07
   600   0.223382E+04   0.321921E+02   0.513654E-05   0.321921E+02   0.197435E+02  -0.692418E-06   0.513654E-05  -0.692418E-06   0.143649E-07
   601   0.222449E+04   0.320344E+02   0.518780E-05   0.320344E+02   0.200518E+02  -0.704521E-06   0.518780E-05  -0.704521E-06   0.143282E-07
   602   0.221513E+04   0.318425E+02   0.523944E-05   0.318425E+02   0.203611E+02  -0.716502E-06   0.523944E-05  -0.716502E-06   0.142916E-07
   603   0.220579E+04   0.316163E+02   0.529143E-05   0.316163E+02   0.206716E+02  -0.728362E-06   0.529143E-05  -0.728362E-06   0.142551E-07
   604   0.219644E+04   0.313558E+02   0.534376E-05   0.313558E+02   0.209829E+02  -0.740098E-06   0.534376E-05  -0.740098E-06   0.142188E-07
   605   0.218709E+04   0.310611E+02   0.539643E-05   0.310611E+02   0.212949E+02  -0.751711E-06   0.539643E-05  -0.751711E-06   0.141826E-07
   606   0.217775E+04   0.307323E+02   0.544943E-05   0.307323E+02   0.216077E+02  -0.763200E-06   0.544943E-05  -0.763200E-06   0.141466E-07
   607   0.216842E+04   0.303692E+02   0.550274E-05   0.303692E+02   0.219210E+02  -0.774564E-06   0.550274E-05  -0.774564E-06   0.141107E-07
   608   0.215911E+04   0.299720E+02   0.555635E-05   0.299720E+02   0.222347E+02  -0.785803E-06   0.555635E-05  -0.785803E-06   0.140750E-07
   609   0.214983E+04   0.295409E+02   0.561026E-05   0.295409E+02   0.225487E+02  -0.796915E-06   0.561026E-05  -0.796915E-06   0.140394E-07
   610   0.214057E+04   0.290758E+02   0.566444E-05   0.290758E+02   0.228628E+02  -0.807901E-06   0.566444E-05  -0.807901E-06   0.140039E-07
   611   0.213135E+04   0.285768E+02   0.571890E-05   0.285768E+02   0.231769E+02  -0.818759E-06   0.571890E-05  -0.818759E-06   0.139686E-07
   612   0.212217E+04   0.280441E+02   0.577362E-05   0.280441E+02   0.234909E+02  -0.829489E-06   0.577362E-05  -0.829489E-06   0.139334E-07
   613   0.211301E+04   0.274777E+02   0.582858E-05   0.274777E+02   0.238046E+02  -0.840090E-06   0.582858E-05  -0.840090E-06   0.138983E-07
   614   0.210392E+04   0.268779E+02   0.588378E-05   0.268779E+02   0.241180E+02  -0.850562E-06   0.588378E-05  -0.850562E-06   0.138634E-07
   615   0.209487E+04   0.262449E+02   0.593921E-05   0.262449E+02   0.244309E+02  -0.860904E-06   0.593921E-05  -0.860904E-06   0.138286E-07
   616   0.208588E+04   0.255790E+02   0.599486E-05   0.255790E+02   0.247432E+02  -0.871115E-06   0.599486E-05  -0.871115E-06   0.137940E-07
   617   0.207695E+04   0.248805E+02   0.605071E-05   0.248805E+02   0.250548E+02  -0.881194E-06   0.605071E-05  -0.881194E-06   0.137595E-07
   618   0.206809E+04   0.241497E+02   0.610676E-05   0.241497E+02   0.253657E+02  -0.891142E-06   0.610676E-05  -0.891142E-06   0.137251E-07
   619   0.205930E+04   0.233867E+02   0.616299E-05   0.233867E+02   0.256756E+02  -0.900956E-06   0.616299E-05  -0.900956E-06   0.136909E-07
   620   0.205058E+04   0.225920E+02   0.621940E-05   0.225920E+02   0.259844E+02  -0.910637E-06   0.621940E-05  -0.910637E-06   0.136568E-07
   621   0.204194E+04   0.217657E+02   0.627596E-05   0.217657E+02   0.262922E+02  -0.920185E-06   0.627596E-05  -0.920185E-06   0.136228E-07
   622   0.203340E+04   0.209082E+02   0.633268E-05   0.209082E+02   0.265985E+02  -0.929597E-06   0.633268E-05  -0.929597E-06   0.135890E-07
   623   0.202493E+04   0.200198E+02   0.638954E-05   0.200198E+02   0.269036E+02  -0.938874E-06   0.638954E-05  -0.938874E-06   0.135553E-07
   624   0.201656E+04   0.191007E+02   0.644653E-05   0.191007E+02   0.272070E+02  -0.948015E-06   0.644653E-05  -0.948015E-06   0.135217E-07
   625   0.200828E+04   0.181513E+02   0.650364E-05   0.181513E+02   0.275088E+02  -0.957019E-06   0.650364E-05  -0.957019E-06   0.134883E-07
   626   0.200011E+04   0.171718E+02   0.656086E-05   0.171718E+02   0.278088E+02  -0.965885E-06   0.656086E-05  -0.965885E-06   0.134549E-07
   627   0.199204E+04   0.161626E+02   0.661818E-05   0.161626E+02   0.281068E+02  -0.974614E-06   0.661818E-05  -0.974614E-06   0.134218E-07
   628   0.198408E+04   0.151239E+02   0.667558E-05   0.151239E+02   0.284028E+02  -0.983204E-06   0.667558E-05  -0.983204E-06   0.133887E-07
   629   0.197623E+04   0.140563E+02   0.673306E-05   0.140563E+02   0.286966E+02  -0.991654E-06   0.673306E-05  -0.991654E-06   0.133558E-07
   630   0.196850E+04   0.129602E+02   0.679060E-05   0.129602E+02   0.289882E+02  -0.999965E-06   0.679060E-05  -0.999965E-06   0.133230E-07
   631   0.196088E+04   0.118359E+02   0.684820E-05   0.118359E+02   0.292772E+02  -0.100813E-05   0.684820E-05  -0.100813E-05   0.132903E-07
   632   0.195339E+04   0.106841E+02   0.690584E-05   0.106841E+02   0.295638E+02  -0.101616E-05   0.690584E-05  -0.101616E-05   0.132577E-07
   633   0.194603E+04   0.950482E+01   0.696352E-05   0.950482E+01   0.298478E+02  -0.102405E-05   0.696352E-05  -0.102405E-05   0.132253E-07
   634   0.193879E+04   0.829877E+01   0.702122E-05   0.829877E+01   0.301289E+02  -0.103179E-05   0.702122E-05  -0.103179E-05   0.131930E-07
   635   0.193169E+04   0.706639E+01   0.707893E-05   0.706639E+01   0.304072E+02  -0.103939E-05   0.707893E-05  -0.103939E-05   0.131609E-07
   636   0.192473E+04   0.580815E+01   0.713664E-05   0.580815E+01   0.306824E+02  -0.104685E-05   0.713664E-05  -0.104685E-05   0.131288E-07
   637   0.191791E+04   0.452456E+01   0.719434E-05   0.452456E+01   0.309546E+02  -0.105416E-05   0.719434E-05  -0.105416E-05   0.130969E-07
   638   0.191123E+04   0.321613E+01   0.725202E-05   0.321613E+01   0.312235E+02  -0.106133E-05   0.725202E-05  -0.106133E-05   0.130651E-07
   639   0.190470E+04   0.188335E+01   0.730966E-05   0.188335E+01   0.314892E+02  -0.106835E-05   0.730966E-05  -0.106835E-05   0.130334E-07
   640   0.189832E+04   0.526741E+00   0.736727E-05   0.526741E+00   0.317514E+02  -0.107522E-05   0.736727E-05  -0.107522E-05   0.130018E-07
   641   0.189209E+04  -0.853190E+00   0.742482E-05  -0.853190E+00   0.320101E+02  -0.108195E-05   0.742482E-05  -0.108195E-05   0.129704E-07
   642   0.188602E+04  -0.225586E+01   0.748231E-05  -0.225586E+01   0.322650E+02  -0.108853E-05   0.748231E-05  -0.108853E-05   0.129391E-07
   643   0.188011E+04  -0.368068E+01   0.753972E-05  -0.368068E+01   0.325163E+02  -0.109495E-05   0.753972E-05  -0.109495E-05   0.129079E-07
   644   0.187435E+04  -0.512704E+01   0.759705E-05  -0.512704E+01   0.327637E+02  -0.110124E-05   0.759705E-05  -0.110124E-05   0.128768E-07
   645   0.186876E+04  -0.659437E+01   0.765428E-05  -0.659437E+01   0.330070E+02  -0.110737E-05   0.765428E-05  -0.110737E-05   0.128458E-07
   646   0.186335E+04  -0.808207E+01   0.771140E-05  -0.808207E+01   0.332463E+02  -0.111335E-05   0.771140E-05  -0.111335E-05   0.128150E-07
   647   0.185809E+04  -0.958948E+01   0.776841E-05  -0.958948E+01   0.334813E+02  -0.111917E-05   0.776841E-05  -0.111917E-05   0.127842E-07
   648   0.185301E+04  -0.111161E+02   0.782528E-05  -0.111161E+02   0.337119E+02  -0.112485E-05   0.782528E-05  -0.112485E-05   0.127536E-07
   649   0.184810E+04  -0.126612E+02   0.788202E-05  -0.126612E+02   0.339381E+02  -0.113037E-05   0.788202E-05  -0.113037E-05   0.127231E-07
   650   0.184337E+04  -0.142242E+02   0.793860E-05  -0.142242E+02   0.341598E+02  -0.113574E-05   0.793860E-05  -0.113574E-05   0.126927E-07
   651   0.183882E+04  -0.158044E+02   0.799503E-05  -0.158044E+02   0.343770E+02  -0.114096E-05   0.799503E-05  -0.114096E-05   0.126624E-07
   652   0.183444E+04  -0.174010E+02   0.805128E-05  -0.174010E+02   0.345896E+02  -0.114602E-05   0.805128E-05  -0.114602E-05   0.126323E-07
   653   0.183025E+04  -0.190136E+02   0.810736E-05  -0.190136E+02   0.347975E+02  -0.115093E-05   0.810736E-05  -0.115093E-05   0.126022E-07
   654   0.182624E+04  -0.206414E+02   0.816325E-05  -0.206414E+02   0.350007E+02  -0.115569E-05   0.816325E-05  -0.115569E-05   0.125723E-07
   655   0.182243E+04  -0.222838E+02   0.821895E-05  -0.222838E+02   0.351989E+02  -0.116030E-05   0.821895E-05  -0.116030E-05   0.125425E-07
   656   0.181879E+04  -0.239399E+02   0.827444E-05  -0.239399E+02   0.353923E+02  -0.116475E-05   0.827444E-05  -0.116475E-05   0.125128E-07
   657   0.181535E+04  -0.256092E+02   0.832972E-05  -0.256092E+02   0.355808E+02  -0.116905E-05   0.832972E-05  -0.116905E-05   0.124832E-07
   658   0.181210E+04  -0.272909E+02   0.838479E-05  -0.272909E+02   0.357642E+02  -0.117320E-05   0.838479E-05  -0.117320E-05   0.124537E-07
   659   0.180905E+04  -0.289844E+02   0.843962E-05  -0.289844E+02   0.359424E+02  -0.117720E-05   0.843962E-05  -0.117720E-05   0.124243E-07
   660   0.180619E+04  -0.306888E+02   0.849422E-05  -0.306888E+02   0.361154E+02  -0.118105E-05   0.849422E-05  -0.118105E-05   0.123951E-07
   661   0.180352E+04  -0.324035E+02   0.854857E-05  -0.324035E+02   0.362830E+02  -0.118475E-05   0.854857E-05  -0.118475E-05   0.123659E-07
   662   0.180105E+04  -0.341278E+02   0.860267E-05  -0.341278E+02   0.364452E+02  -0.118830E-05   0.860267E-05  -0.118830E-05   0.123369E-07
   663   0.179877E+04  -0.358608E+02   0.865651E-05  -0.358608E+02   0.366021E+02  -0.119170E-05   0.865651E-05  -0.119170E-05   0.123079E-07
   664   0.179669E+04  -0.376019E+02   0.871008E-05  -0.376019E+02   0.367533E+02  -0.119496E-05   0.871008E-05  -0.119496E-05   0.122791E-07
   665   0.179482E+04  -0.393503E+02   0.876338E-05  -0.393503E+02   0.368990E+02  -0.119806E-05   0.876338E-05  -0.119806E-05   0.122504E-07
   666   0.179314E+04  -0.411054E+02   0.881638E-05  -0.411054E+02   0.370390E+02  -0.120102E-05   0.881638E-05  -0.120102E-05   0.122217E-07
   667   0.179165E+04  -0.428663E+02   0.886909E-05  -0.428663E+02   0.371734E+02  -0.120383E-05   0.886909E-05  -0.120383E-05   0.121932E-07
   668   0.179038E+04  -0.446322E+02   0.892150E-05  -0.446322E+02   0.373020E+02  -0.120649E-05   0.892150E-05  -0.120649E-05   0.121648E-07
   669   0.178930E+04  -0.464025E+02   0.897359E-05  -0.464025E+02   0.374247E+02  -0.120901E-05   0.897359E-05  -0.120901E-05   0.121365E-07
   670   0.178843E+04  -0.481764E+02   0.902537E-05  -0.481764E+02   0.375416E+02  -0.121138E-05   0.902537E-05  -0.121138E-05   0.121083E-07
   671   0.178775E+04  -0.499531E+02   0.907682E-05  -0.499531E+02   0.376527E+02  -0.121361E-05   0.907682E-05  -0.121361E-05   0.120802E-07
   672   0.178728E+04  -0.517320E+02   0.912793E-05  -0.517320E+02   0.377577E+02  -0.121569E-05   0.912793E-05  -0.121569E-05   0.120522E-07
   673   0.178701E+04  -0.535121E+02   0.917870E-05  -0.535121E+02   0.378568E+02  -0.121762E-05   0.917870E-05  -0.121762E-05   0.120244E-07
   674   0.178694E+04  -0.552930E+02   0.922911E-05  -0.552930E+02   0.379499E+02  -0.121941E-05   0.922911E-05  -0.121941E-05   0.119966E-07
   675   0.178708E+04  -0.570736E+02   0.927917E-05  -0.570736E+02   0.380369E+02  -0.122106E-05   0.927917E-05  -0.122106E-05   0.119689E-07
   676   0.178741E+04  -0.588532E+02   0.932885E-05  -0.588532E+02   0.381178E+02  -0.122256E-05   0.932885E-05  -0.122256E-05   0.119413E-07
   677   0.178795E+04  -0.606312E+02   0.937816E-05  -0.606312E+02   0.381926E+02  -0.122392E-05   0.937816E-05  -0.122392E-05   0.119138E-07
   678   0.178868E+04  -0.624067E+02   0.942708E-05  -0.624067E+02   0.382612E+02  -0.122514E-05   0.942708E-05  -0.122514E-05   0.118865E-07
   679   0.178962E+04  -0.641788E+02   0.947560E-05  -0.641788E+02   0.383235E+02  -0.122622E-05   0.947560E-05  -0.122622E-05   0.118592E-07
   680   0.179076E+04  -0.659468E+02   0.952372E-05  -0.659468E+02   0.383796E+02  -0.122715E-05   0.952372E-05  -0.122715E-05   0.118320E-07
   681   0.179209E+04  -0.677097E+02   0.957143E-05  -0.677097E+02   0.384293E+02  -0.122795E-05   0.957143E-05  -0.122795E-05   0.118049E-07
   682   0.179362E+04  -0.694670E+02   0.961872E-05  -0.694670E+02   0.384727E+02  -0.122860E-05   0.961872E-05  -0.122860E-05   0.117779E-07
   683   0.179535E+04  -0.712176E+02   0.966558E-05  -0.712176E+02   0.385096E+02  -0.122911E-05   0.966558E-05  -0.122911E-05   0.117511E-07
   684   0.179727E+04  -0.729611E+02   0.971201E-05  -0.729611E+02   0.385401E+02  -0.122948E-05   0.971201E-05  -0.122948E-05   0.117243E-07
   685   0.179939E+04  -0.746966E+02   0.975799E-05  -0.746966E+02   0.385644E+02  -0.122971E-05   0.975799E-05  -0.122971E-05   0.116976E-07
   686   0.180169E+04  -0.764231E+02   0.980352E-05  -0.764231E+02   0.385822E+02  -0.122980E-05   0.980352E-05  -0.122980E-05   0.116710E-07
   687   0.180419E+04  -0.781406E+02   0.984858E-05  -0.781406E+02   0.385938E+02  -0.122975E-05   0.984858E-05  -0.122975E-05   0.116445E-07
   688   0.180688E+04  -0.798485E+02   0.989318E-05  -0.798485E+02   0.385990E+02  -0.122957E-05   0.989318E-05  -0.122957E-05   0.116181E-07
   689   0.180977E+04  -0.815453E+02   0.993730E-05  -0.815453E+02   0.385980E+02  -0.122924E-05   0.993730E-05  -0.122924E-05   0.115918E-07
   690   0.181284E+04  -0.832301E+02   0.998093E-05  -0.832301E+02   0.385908E+02  -0.122878E-05   0.998093E-05  -0.122878E-05   0.115656E-07
   691   0.181609E+04  -0.849031E+02   0.100241E-04  -0.849031E+02   0.385772E+02  -0.122818E-05   0.100241E-04  -0.122818E-05   0.115395E-07
   692   0.181954E+04  -0.865635E+02   0.100667E-04  -0.865635E+02   0.385575E+02  -0.122745E-05   0.100667E-04  -0.122745E-05   0.115134E-07
   693   0.182316E+04  -0.882105E+02   0.101088E-04  -0.882105E+02   0.385315E+02  -0.122658E-05   0.101088E-04  -0.122658E-05   0.114875E-07
   694   0.182697E+04  -0.898427E+02   0.101504E-04  -0.898427E+02   0.384993E+02  -0.122557E-05   0.101504E-04  -0.122557E-05   0.114617E-07
   695   0.183096E+04  -0.914600E+02   0.101915E-04  -0.914600E+02   0.384609E+02  -0.122443E-05   0.101915E-04  -0.122443E-05   0.114359E-07
   696   0.183512E+04  -0.930610E+02   0.102320E-04  -0.930610E+02   0.384162E+02  -0.122315E-05   0.102320E-04  -0.122315E-05   0.114103E-07
   697   0.183946E+04  -0.946457E+02   0.102720E-04  -0.946457E+02   0.383654E+02  -0.122174E-05   0.102720E-04  -0.122174E-05   0.113847E-07
   698   0.184396E+04  -0.962125E+02   0.103115E-04  -0.962125E+02   0.383083E+02  -0.122019E-05   0.103115E-04  -0.122019E-05   0.113593E-07
   699   0.184865E+04  -0.977615E+02   0.103504E-04  -0.977615E+02   0.382451E+02  -0.121851E-05   0.103504E-04  -0.121851E-05   0.113339E-07
   700   0.185349E+04  -0.992919E+02   0.103887E-04  -0.992919E+02   0.381758E+02  -0.121669E-05   0.103887E-04  -0.121669E-05   0.113086E-07
   701   0.185850E+04  -0.100803E+03   0.104264E-04  -0.100803E+03   0.381004E+02  -0.121474E-05   0.104264E-04  -0.121474E-05   0.112834E-07
   702   0.186367E+04  -0.102294E+03   0.104635E-04  -0.102294E+03   0.380189E+02  -0.121266E-05   0.104635E-04  -0.121266E-05   0.112583E-07
   703   0.186900E+04  -0.103765E+03   0.105001E-04  -0.103765E+03   0.379315E+02  -0.121045E-05   0.105001E-04  -0.121045E-05   0.112332E-07
   704   0.187449E+04  -0.105214E+03   0.105361E-04  -0.105214E+03   0.378380E+02  -0.120811E-05   0.105361E-04  -0.120811E-05   0.112083E-07
   705   0.188012E+04  -0.106641E+03   0.105715E-04  -0.106641E+03   0.377387E+02  -0.120564E-05   0.105715E-04  -0.120564E-05   0.111834E-07
   706   0.188592E+04  -0.108045E+03   0.106063E-04  -0.108045E+03   0.376335E+02  -0.120304E-05   0.106063E-04  -0.120304E-05   0.111587E-07
