#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   544   0.260036E+04  -0.595909E+01   0.325902E-05  -0.595909E+01   0.738945E+01   0.114108E-06   0.325902E-05   0.114108E-06   0.170785E-07
   545   0.259855E+04  -0.469808E+01   0.327307E-05  -0.469808E+01   0.748707E+01   0.985411E-07   0.327307E-05   0.985411E-07   0.170324E-07
   546   0.259650E+04  -0.344716E+01   0.328810E-05  -0.344716E+01   0.758999E+01   0.830013E-07   0.328810E-05   0.830013E-07   0.169865E-07
   547   0.259424E+04  -0.220703E+01   0.330408E-05  -0.220703E+01   0.769819E+01   0.674851E-07   0.330408E-05   0.674851E-07   0.169407E-07
   548   0.259175E+04  -0.978368E+00   0.332100E-05  -0.978368E+00   0.781158E+01   0.519892E-07   0.332100E-05   0.519892E-07   0.168952E-07
   549   0.258904E+04   0.238111E+00   0.333885E-05   0.238111E+00   0.793033E+01   0.365106E-07   0.333885E-05   0.365106E-07   0.168498E-07
   550   0.258610E+04   0.144172E+01   0.335760E-05   0.144172E+01   0.805420E+01   0.210461E-07   0.335760E-05   0.210461E-07   0.168046E-07
   551   0.258296E+04   0.263174E+01   0.337724E-05   0.263174E+01   0.818335E+01   0.559331E-08   0.337724E-05   0.559331E-08   0.167596E-07
   552   0.257959E+04   0.380746E+01   0.339776E-05   0.380746E+01   0.831763E+01  -0.984631E-08   0.339776E-05  -0.984631E-08   0.167147E-07
   553   0.257602E+04   0.496815E+01   0.341914E-05   0.496815E+01   0.845703E+01  -0.252706E-07   0.341914E-05  -0.252706E-07   0.166701E-07
   554   0.257225E+04   0.611310E+01   0.344138E-05   0.611310E+01   0.860155E+01  -0.406774E-07   0.344138E-05  -0.406774E-07   0.166256E-07
   555   0.256826E+04   0.724160E+01   0.346447E-05   0.724160E+01   0.875113E+01  -0.560645E-07   0.346447E-05  -0.560645E-07   0.165813E-07
   556   0.256407E+04   0.835291E+01   0.348839E-05   0.835291E+01   0.890576E+01  -0.714296E-07   0.348839E-05  -0.714296E-07   0.165372E-07
   557   0.255970E+04   0.944640E+01   0.351313E-05   0.944640E+01   0.906537E+01  -0.867706E-07   0.351313E-05  -0.867706E-07   0.164933E-07
   558   0.255512E+04   0.105213E+02   0.353869E-05   0.105213E+02   0.922996E+01  -0.102085E-06   0.353869E-05  -0.102085E-06   0.164495E-07
   559   0.255035E+04   0.115771E+02   0.356506E-05   0.115771E+02   0.939945E+01  -0.117372E-06   0.356506E-05  -0.117372E-06   0.164059E-07
   560   0.254539E+04   0.126132E+02   0.359222E-05   0.126132E+02   0.957384E+01  -0.132627E-06   0.359222E-05  -0.132627E-06   0.163625E-07
   561   0.254025E+04   0.136288E+02   0.362017E-05   0.136288E+02   0.975299E+01  -0.147850E-06   0.362017E-05  -0.147850E-06   0.163193E-07
   562   0.253491E+04   0.146235E+02   0.364889E-05   0.146235E+02   0.993697E+01  -0.163037E-06   0.364889E-05  -0.163037E-06   0.162762E-07
   563   0.252940E+04   0.155966E+02   0.367838E-05   0.155966E+02   0.101256E+02  -0.178187E-06   0.367838E-05  -0.178187E-06   0.162333E-07
   564   0.252372E+04   0.165474E+02   0.370862E-05   0.165474E+02   0.103190E+02  -0.193298E-06   0.370862E-05  -0.193298E-06   0.161906E-07
   565   0.251785E+04   0.174755E+02   0.373960E-05   0.174755E+02   0.105169E+02  -0.208367E-06   0.373960E-05  -0.208367E-06   0.161481E-07
   566   0.251181E+04   0.183803E+02   0.377132E-05   0.183803E+02   0.107195E+02  -0.223392E-06   0.377132E-05  -0.223392E-06   0.161057E-07
   567   0.250561E+04   0.192613E+02   0.380376E-05   0.192613E+02   0.109264E+02  -0.238371E-06   0.380376E-05  -0.238371E-06   0.160635E-07
   568   0.249923E+04   0.201178E+02   0.383692E-05   0.201178E+02   0.111378E+02  -0.253301E-06   0.383692E-05  -0.253301E-06   0.160214E-07
   569   0.249269E+04   0.209495E+02   0.387077E-05   0.209495E+02   0.113536E+02  -0.268181E-06   0.387077E-05  -0.268181E-06   0.159796E-07
   570   0.248599E+04   0.217557E+02   0.390533E-05   0.217557E+02   0.115736E+02  -0.283009E-06   0.390533E-05  -0.283009E-06   0.159379E-07
   571   0.247914E+04   0.225360E+02   0.394056E-05   0.225360E+02   0.117978E+02  -0.297781E-06   0.394056E-05  -0.297781E-06   0.158964E-07
   572   0.247213E+04   0.232899E+02   0.397647E-05   0.232899E+02   0.120261E+02  -0.312497E-06   0.397647E-05  -0.312497E-06   0.158550E-07
   573   0.246498E+04   0.240170E+02   0.401304E-05   0.240170E+02   0.122586E+02  -0.327153E-06   0.401304E-05  -0.327153E-06   0.158138E-07
   574   0.245767E+04   0.247169E+02   0.405026E-05   0.247169E+02   0.124950E+02  -0.341747E-06   0.405026E-05  -0.341747E-06   0.157728E-07
   575   0.245025E+04   0.253892E+02   0.408813E-05   0.253892E+02   0.127353E+02  -0.356278E-06   0.408813E-05  -0.356278E-06   0.157319E-07
   576   0.244268E+04   0.260335E+02   0.412662E-05   0.260335E+02   0.129794E+02  -0.370743E-06   0.412662E-05  -0.370743E-06   0.156912E-07
   577   0.243499E+04   0.266494E+02   0.416574E-05   0.266494E+02   0.132273E+02  -0.385140E-06   0.416574E-05  -0.385140E-06   0.156506E-07
   578   0.242717E+04   0.272363E+02   0.420547E-05   0.272363E+02   0.134788E+02  -0.399466E-06   0.420547E-05  -0.399466E-06   0.156103E-07
   579   0.241924E+04   0.277942E+02   0.424580E-05   0.277942E+02   0.137339E+02  -0.413720E-06   0.424580E-05  -0.413720E-06   0.155700E-07
   580   0.241119E+04   0.283224E+02   0.428673E-05   0.283224E+02   0.139925E+02  -0.427900E-06   0.428673E-05  -0.427900E-06   0.155300E-07
   581   0.240304E+04   0.288207E+02   0.432823E-05   0.288207E+02   0.142545E+02  -0.442002E-06   0.432823E-05  -0.442002E-06   0.154901E-07
   582   0.239479E+04   0.292886E+02   0.437030E-05   0.292886E+02   0.145198E+02  -0.456026E-06   0.437030E-05  -0.456026E-06   0.154503E-07
   583   0.238643E+04   0.297258E+02   0.441294E-05   0.297258E+02   0.147882E+02  -0.469968E-06   0.441294E-05  -0.469968E-06   0.154108E-07
   584   0.237799E+04   0.301319E+02   0.445612E-05   0.301319E+02   0.150598E+02  -0.483826E-06   0.445612E-05  -0.483826E-06   0.153713E-07
   585   0.236945E+04   0.305066E+02   0.449985E-05   0.305066E+02   0.153344E+02  -0.497599E-06   0.449985E-05  -0.497599E-06   0.153321E-07
   586   0.236083E+04   0.308494E+02   0.454411E-05   0.308494E+02   0.156119E+02  -0.511284E-06   0.454411E-05  -0.511284E-06   0.152929E-07
   587   0.235212E+04   0.311604E+02   0.458888E-05   0.311604E+02   0.158922E+02  -0.524879E-06   0.458888E-05  -0.524879E-06   0.152540E-07
   588   0.234335E+04   0.314391E+02   0.463417E-05   0.314391E+02   0.161752E+02  -0.538382E-06   0.463417E-05  -0.538382E-06   0.152152E-07
   589   0.233449E+04   0.316853E+02   0.467995E-05   0.316853E+02   0.164608E+02  -0.551790E-06   0.467995E-05  -0.551790E-06   0.151765E-07
   590   0.232558E+04   0.318988E+02   0.472623E-05   0.318988E+02   0.167490E+02  -0.565101E-06   0.472623E-05  -0.565101E-06   0.151380E-07
   591   0.231660E+04   0.320794E+02   0.477298E-05   0.320794E+02   0.170395E+02  -0.578314E-06   0.477298E-05  -0.578314E-06   0.150997E-07
   592   0.230757E+04   0.322267E+02   0.482020E-05   0.322267E+02   0.173323E+02  -0.591425E-06   0.482020E-05  -0.591425E-06   0.150615E-07
   593   0.229849E+04   0.323406E+02   0.486789E-05   0.323406E+02   0.176273E+02  -0.604433E-06   0.486789E-05  -0.604433E-06   0.150234E-07
   594   0.228935E+04   0.324211E+02   0.491602E-05   0.324211E+02   0.179243E+02  -0.617336E-06   0.491602E-05  -0.617336E-06   0.149855E-07
   595   0.228018E+04   0.324679E+02   0.496458E-05   0.324679E+02   0.182233E+02  -0.630131E-06   0.496458E-05  -0.630131E-06   0.149478E-07
   596   0.227096E+04   0.324809E+02   0.501358E-05   0.324809E+02   0.185242E+02  -0.642816E-06   0.501358E-05  -0.642816E-06   0.149102E-07
   597   0.226172E+04   0.324599E+02   0.506300E-05   0.324599E+02   0.188267E+02  -0.655389E-06   0.506300E-05  -0.655389E-06   0.148727E-07
   598   0.225244E+04   0.324049E+02   0.511282E-05   0.324049E+02   0.191308E+02  -0.667848E-06   0.511282E-05  -0.667848E-06   0.148354E-07
   599   0.224314E+04   0.323156E+02   0.516304E-05   0.323156E+02   0.194365E+02  -0.680190E-06   0.516304E-05  -0.680190E-06   0.147983E-07
   600   0.223382E+04   0.321921E+02   0.521365E-05   0.321921E+02   0.197435E+02  -0.692413E-06   0.521365E-05  -0.692413E-06   0.147613E-07
   601   0.222449E+04   0.320344E+02   0.526463E-05   0.320344E+02   0.200518E+02  -0.704516E-06   0.526463E-05  -0.704516E-06   0.147244E-07
   602   0.221513E+04   0.318425E+02   0.531598E-05   0.318425E+02   0.203611E+02  -0.716498E-06   0.531598E-05  -0.716498E-06   0.146877E-07
   603   0.220579E+04   0.316163E+02   0.536769E-05   0.316163E+02   0.206716E+02  -0.728357E-06   0.536769E-05  -0.728357E-06   0.146511E-07
   604   0.219644E+04   0.313558E+02   0.541974E-05   0.313558E+02   0.209829E+02  -0.740093E-06   0.541974E-05  -0.740093E-06   0.146146E-07
   605   0.218709E+04   0.310611E+02   0.547213E-05   0.310611E+02   0.212949E+02  -0.751706E-06   0.547213E-05  -0.751706E-06   0.145783E-07
   606   0.217775E+04   0.307323E+02   0.552484E-05   0.307323E+02   0.216077E+02  -0.763194E-06   0.552484E-05  -0.763194E-06   0.145422E-07
   607   0.216842E+04   0.303692E+02   0.557786E-05   0.303692E+02   0.219210E+02  -0.774558E-06   0.557786E-05  -0.774558E-06   0.145062E-07
   608   0.215911E+04   0.299720E+02   0.563119E-05   0.299720E+02   0.222347E+02  -0.785796E-06   0.563119E-05  -0.785796E-06   0.144703E-07
   609   0.214983E+04   0.295409E+02   0.568481E-05   0.295409E+02   0.225487E+02  -0.796909E-06   0.568481E-05  -0.796909E-06   0.144345E-07
   610   0.214057E+04   0.290758E+02   0.573870E-05   0.290758E+02   0.228628E+02  -0.807894E-06   0.573870E-05  -0.807894E-06   0.143989E-07
   611   0.213135E+04   0.285768E+02   0.579287E-05   0.285768E+02   0.231769E+02  -0.818752E-06   0.579287E-05  -0.818752E-06   0.143635E-07
   612   0.212217E+04   0.280441E+02   0.584730E-05   0.280441E+02   0.234909E+02  -0.829481E-06   0.584730E-05  -0.829481E-06   0.143282E-07
   613   0.211301E+04   0.274777E+02   0.590198E-05   0.274777E+02   0.238046E+02  -0.840082E-06   0.590198E-05  -0.840082E-06   0.142930E-07
   614   0.210392E+04   0.268779E+02   0.595690E-05   0.268779E+02   0.241180E+02  -0.850553E-06   0.595690E-05  -0.850553E-06   0.142579E-07
   615   0.209487E+04   0.262449E+02   0.601204E-05   0.262449E+02   0.244309E+02  -0.860895E-06   0.601204E-05  -0.860895E-06   0.142230E-07
   616   0.208588E+04   0.255790E+02   0.606740E-05   0.255790E+02   0.247432E+02  -0.871105E-06   0.606740E-05  -0.871105E-06   0.141882E-07
   617   0.207695E+04   0.248805E+02   0.612296E-05   0.248805E+02   0.250548E+02  -0.881184E-06   0.612296E-05  -0.881184E-06   0.141536E-07
   618   0.206809E+04   0.241497E+02   0.617873E-05   0.241497E+02   0.253657E+02  -0.891131E-06   0.617873E-05  -0.891131E-06   0.141191E-07
   619   0.205930E+04   0.233867E+02   0.623467E-05   0.233867E+02   0.256756E+02  -0.900945E-06   0.623467E-05  -0.900945E-06   0.140847E-07
   620   0.205058E+04   0.225920E+02   0.629079E-05   0.225920E+02   0.259844E+02  -0.910626E-06   0.629079E-05  -0.910626E-06   0.140504E-07
   621   0.204194E+04   0.217657E+02   0.634708E-05   0.217657E+02   0.262922E+02  -0.920173E-06   0.634708E-05  -0.920173E-06   0.140163E-07
   622   0.203340E+04   0.209082E+02   0.640351E-05   0.209082E+02   0.265985E+02  -0.929585E-06   0.640351E-05  -0.929585E-06   0.139823E-07
   623   0.202493E+04   0.200198E+02   0.646009E-05   0.200198E+02   0.269036E+02  -0.938861E-06   0.646009E-05  -0.938861E-06   0.139485E-07
   624   0.201656E+04   0.191007E+02   0.651680E-05   0.191007E+02   0.272070E+02  -0.948001E-06   0.651680E-05  -0.948001E-06   0.139148E-07
   625   0.200828E+04   0.181513E+02   0.657363E-05   0.181513E+02   0.275088E+02  -0.957005E-06   0.657363E-05  -0.957005E-06   0.138812E-07
   626   0.200011E+04   0.171718E+02   0.663058E-05   0.171718E+02   0.278088E+02  -0.965871E-06   0.663058E-05  -0.965871E-06   0.138477E-07
   627   0.199204E+04   0.161626E+02   0.668762E-05   0.161626E+02   0.281068E+02  -0.974600E-06   0.668762E-05  -0.974600E-06   0.138144E-07
   628   0.198408E+04   0.151239E+02   0.674474E-05   0.151239E+02   0.284028E+02  -0.983189E-06   0.674474E-05  -0.983189E-06   0.137812E-07
   629   0.197623E+04   0.140563E+02   0.680195E-05   0.140563E+02   0.286966E+02  -0.991639E-06   0.680195E-05  -0.991639E-06   0.137481E-07
   630   0.196850E+04   0.129602E+02   0.685922E-05   0.129602E+02   0.289882E+02  -0.999950E-06   0.685922E-05  -0.999950E-06   0.137151E-07
   631   0.196088E+04   0.118359E+02   0.691655E-05   0.118359E+02   0.292772E+02  -0.100812E-05   0.691655E-05  -0.100812E-05   0.136823E-07
   632   0.195339E+04   0.106841E+02   0.697393E-05   0.106841E+02   0.295638E+02  -0.101615E-05   0.697393E-05  -0.101615E-05   0.136496E-07
   633   0.194603E+04   0.950482E+01   0.703134E-05   0.950482E+01   0.298478E+02  -0.102403E-05   0.703134E-05  -0.102403E-05   0.136170E-07
   634   0.193879E+04   0.829877E+01   0.708877E-05   0.829877E+01   0.301289E+02  -0.103178E-05   0.708877E-05  -0.103178E-05   0.135846E-07
   635   0.193169E+04   0.706639E+01   0.714622E-05   0.706639E+01   0.304072E+02  -0.103938E-05   0.714622E-05  -0.103938E-05   0.135523E-07
   636   0.192473E+04   0.580815E+01   0.720367E-05   0.580815E+01   0.306824E+02  -0.104683E-05   0.720367E-05  -0.104683E-05   0.135201E-07
   637   0.191791E+04   0.452456E+01   0.726112E-05   0.452456E+01   0.309546E+02  -0.105414E-05   0.726112E-05  -0.105414E-05   0.134880E-07
   638   0.191123E+04   0.321613E+01   0.731854E-05   0.321613E+01   0.312235E+02  -0.106131E-05   0.731854E-05  -0.106131E-05   0.134560E-07
   639   0.190470E+04   0.188335E+01   0.737594E-05   0.188335E+01   0.314892E+02  -0.106833E-05   0.737594E-05  -0.106833E-05   0.134242E-07
   640   0.189832E+04   0.526741E+00   0.743330E-05   0.526741E+00   0.317514E+02  -0.107520E-05   0.743330E-05  -0.107520E-05   0.133924E-07
   641   0.189209E+04  -0.853190E+00   0.749060E-05  -0.853190E+00   0.320101E+02  -0.108193E-05   0.749060E-05  -0.108193E-05   0.133608E-07
   642   0.188602E+04  -0.225586E+01   0.754785E-05  -0.225586E+01   0.322650E+02  -0.108851E-05   0.754785E-05  -0.108851E-05   0.133294E-07
   643   0.188011E+04  -0.368068E+01   0.760502E-05  -0.368068E+01   0.325163E+02  -0.109494E-05   0.760502E-05  -0.109494E-05   0.132980E-07
   644   0.187435E+04  -0.512704E+01   0.766211E-05  -0.512704E+01   0.327637E+02  -0.110122E-05   0.766211E-05  -0.110122E-05   0.132667E-07
   645   0.186876E+04  -0.659437E+01   0.771911E-05  -0.659437E+01   0.330070E+02  -0.110735E-05   0.771911E-05  -0.110735E-05   0.132356E-07
   646   0.186335E+04  -0.808207E+01   0.777600E-05  -0.808207E+01   0.332463E+02  -0.111333E-05   0.777600E-05  -0.111333E-05   0.132046E-07
   647   0.185809E+04  -0.958948E+01   0.783278E-05  -0.958948E+01   0.334813E+02  -0.111916E-05   0.783278E-05  -0.111916E-05   0.131737E-07
   648   0.185301E+04  -0.111161E+02   0.788943E-05  -0.111161E+02   0.337119E+02  -0.112484E-05   0.788943E-05  -0.112484E-05   0.131429E-07
   649   0.184810E+04  -0.126612E+02   0.794595E-05  -0.126612E+02   0.339381E+02  -0.113036E-05   0.794595E-05  -0.113036E-05   0.131123E-07
   650   0.184337E+04  -0.142242E+02   0.800232E-05  -0.142242E+02   0.341598E+02  -0.113573E-05   0.800232E-05  -0.113573E-05   0.130817E-07
   651   0.183882E+04  -0.158044E+02   0.805854E-05  -0.158044E+02   0.343770E+02  -0.114095E-05   0.805854E-05  -0.114095E-05   0.130513E-07
   652   0.183444E+04  -0.174010E+02   0.811458E-05  -0.174010E+02   0.345896E+02  -0.114601E-05   0.811458E-05  -0.114601E-05   0.130209E-07
   653   0.183025E+04  -0.190136E+02   0.817046E-05  -0.190136E+02   0.347975E+02  -0.115092E-05   0.817046E-05  -0.115092E-05   0.129907E-07
   654   0.182624E+04  -0.206414E+02   0.822615E-05  -0.206414E+02   0.350007E+02  -0.115568E-05   0.822615E-05  -0.115568E-05   0.129606E-07
   655   0.182243E+04  -0.222838E+02   0.828165E-05  -0.222838E+02   0.351989E+02  -0.116029E-05   0.828165E-05  -0.116029E-05   0.129306E-07
   656   0.181879E+04  -0.239399E+02   0.833695E-05  -0.239399E+02   0.353923E+02  -0.116474E-05   0.833695E-05  -0.116474E-05   0.129008E-07
   657   0.181535E+04  -0.256092E+02   0.839204E-05  -0.256092E+02   0.355808E+02  -0.116904E-05   0.839204E-05  -0.116904E-05   0.128710E-07
   658   0.181210E+04  -0.272909E+02   0.844692E-05  -0.272909E+02   0.357642E+02  -0.117320E-05   0.844692E-05  -0.117320E-05   0.128413E-07
   659   0.180905E+04  -0.289844E+02   0.850157E-05  -0.289844E+02   0.359424E+02  -0.117720E-05   0.850157E-05  -0.117720E-05   0.128118E-07
   660   0.180619E+04  -0.306888E+02   0.855598E-05  -0.306888E+02   0.361154E+02  -0.118105E-05   0.855598E-05  -0.118105E-05   0.127824E-07
   661   0.180352E+04  -0.324035E+02   0.861016E-05  -0.324035E+02   0.362830E+02  -0.118475E-05   0.861016E-05  -0.118475E-05   0.127530E-07
   662   0.180105E+04  -0.341278E+02   0.866409E-05  -0.341278E+02   0.364452E+02  -0.118830E-05   0.866409E-05  -0.118830E-05   0.127238E-07
   663   0.179877E+04  -0.358608E+02   0.871775E-05  -0.358608E+02   0.366021E+02  -0.119170E-05   0.871775E-05  -0.119170E-05   0.126947E-07
   664   0.179669E+04  -0.376019E+02   0.877115E-05  -0.376019E+02   0.367533E+02  -0.119496E-05   0.877115E-05  -0.119496E-05   0.126657E-07
   665   0.179482E+04  -0.393503E+02   0.882428E-05  -0.393503E+02   0.368990E+02  -0.119807E-05   0.882428E-05  -0.119807E-05   0.126368E-07
   666   0.179314E+04  -0.411054E+02   0.887712E-05  -0.411054E+02   0.370390E+02  -0.120102E-05   0.887712E-05  -0.120102E-05   0.126080E-07
   667   0.179165E+04  -0.428663E+02   0.892967E-05  -0.428663E+02   0.371734E+02  -0.120384E-05   0.892967E-05  -0.120384E-05   0.125793E-07
   668   0.179038E+04  -0.446322E+02   0.898192E-05  -0.446322E+02   0.373020E+02  -0.120650E-05   0.898192E-05  -0.120650E-05   0.125507E-07
   669   0.178930E+04  -0.464025E+02   0.903385E-05  -0.464025E+02   0.374247E+02  -0.120902E-05   0.903385E-05  -0.120902E-05   0.125222E-07
   670   0.178843E+04  -0.481764E+02   0.908547E-05  -0.481764E+02   0.375416E+02  -0.121139E-05   0.908547E-05  -0.121139E-05   0.124939E-07
   671   0.178775E+04  -0.499531E+02   0.913677E-05  -0.499531E+02   0.376527E+02  -0.121362E-05   0.913677E-05  -0.121362E-05   0.124656E-07
   672   0.178728E+04  -0.517320E+02   0.918773E-05  -0.517320E+02   0.377577E+02  -0.121570E-05   0.918773E-05  -0.121570E-05   0.124374E-07
   673   0.178701E+04  -0.535121E+02   0.923835E-05  -0.535121E+02   0.378568E+02  -0.121764E-05   0.923835E-05  -0.121764E-05   0.124094E-07
   674   0.178694E+04  -0.552930E+02   0.928861E-05  -0.552930E+02   0.379499E+02  -0.121943E-05   0.928861E-05  -0.121943E-05   0.123814E-07
   675   0.178708E+04  -0.570736E+02   0.933852E-05  -0.570736E+02   0.380369E+02  -0.122108E-05   0.933852E-05  -0.122108E-05   0.123535E-07
   676   0.178741E+04  -0.588532E+02   0.938806E-05  -0.588532E+02   0.381178E+02  -0.122258E-05   0.938806E-05  -0.122258E-05   0.123258E-07
   677   0.178795E+04  -0.606312E+02   0.943722E-05  -0.606312E+02   0.381926E+02  -0.122394E-05   0.943722E-05  -0.122394E-05   0.122981E-07
   678   0.178868E+04  -0.624067E+02   0.948600E-05  -0.624067E+02   0.382612E+02  -0.122516E-05   0.948600E-05  -0.122516E-05   0.122706E-07
