#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   177   0.517274E+04  -0.380391E+02   0.174596E-03  -0.380391E+02   0.846873E+00  -0.707190E-06   0.174596E-03  -0.707190E-06   0.639789E-07
   178   0.519701E+04  -0.373553E+02   0.173159E-03  -0.373553E+02   0.835724E+00  -0.692729E-06   0.173159E-03  -0.692729E-06   0.636302E-07
   179   0.522083E+04  -0.366439E+02   0.171738E-03  -0.366439E+02   0.824658E+00  -0.678441E-06   0.171738E-03  -0.678441E-06   0.632843E-07
   180   0.524421E+04  -0.359050E+02   0.170332E-03  -0.359050E+02   0.813709E+00  -0.664313E-06   0.170332E-03  -0.664313E-06   0.629414E-07
   181   0.526712E+04  -0.351389E+02   0.168942E-03  -0.351389E+02   0.802909E+00  -0.650335E-06   0.168942E-03  -0.650335E-06   0.626013E-07
   182   0.528957E+04  -0.343455E+02   0.167567E-03  -0.343455E+02   0.792287E+00  -0.636495E-06   0.167567E-03  -0.636495E-06   0.622640E-07
   183   0.531154E+04  -0.335250E+02   0.166206E-03  -0.335250E+02   0.781865E+00  -0.622781E-06   0.166206E-03  -0.622781E-06   0.619295E-07
   184   0.533304E+04  -0.326778E+02   0.164860E-03  -0.326778E+02   0.771681E+00  -0.609181E-06   0.164860E-03  -0.609181E-06   0.615977E-07
   185   0.535404E+04  -0.318036E+02   0.163528E-03  -0.318036E+02   0.761771E+00  -0.595683E-06   0.163528E-03  -0.595683E-06   0.612687E-07
   186   0.537455E+04  -0.309028E+02   0.162209E-03  -0.309028E+02   0.752159E+00  -0.582277E-06   0.162209E-03  -0.582277E-06   0.609424E-07
   187   0.539456E+04  -0.299756E+02   0.160904E-03  -0.299756E+02   0.742873E+00  -0.568949E-06   0.160904E-03  -0.568949E-06   0.606188E-07
   188   0.541406E+04  -0.290222E+02   0.159612E-03  -0.290222E+02   0.733955E+00  -0.555690E-06   0.159612E-03  -0.555690E-06   0.602978E-07
   189   0.543304E+04  -0.280429E+02   0.158332E-03  -0.280429E+02   0.725436E+00  -0.542487E-06   0.158332E-03  -0.542487E-06   0.599795E-07
   190   0.545150E+04  -0.270378E+02   0.157064E-03  -0.270378E+02   0.717350E+00  -0.529328E-06   0.157064E-03  -0.529328E-06   0.596637E-07
   191   0.546943E+04  -0.260073E+02   0.155809E-03  -0.260073E+02   0.709729E+00  -0.516201E-06   0.155809E-03  -0.516201E-06   0.593506E-07
   192   0.548682E+04  -0.249514E+02   0.154564E-03  -0.249514E+02   0.702607E+00  -0.503096E-06   0.154564E-03  -0.503096E-06   0.590399E-07
   193   0.550366E+04  -0.238706E+02   0.153332E-03  -0.238706E+02   0.696019E+00  -0.490000E-06   0.153332E-03  -0.490000E-06   0.587318E-07
   194   0.551996E+04  -0.227651E+02   0.152110E-03  -0.227651E+02   0.690000E+00  -0.476902E-06   0.152110E-03  -0.476902E-06   0.584261E-07
   195   0.553570E+04  -0.216353E+02   0.150898E-03  -0.216353E+02   0.684585E+00  -0.463790E-06   0.150898E-03  -0.463790E-06   0.581229E-07
   196   0.555089E+04  -0.204815E+02   0.149697E-03  -0.204815E+02   0.679811E+00  -0.450653E-06   0.149697E-03  -0.450653E-06   0.578222E-07
   197   0.556552E+04  -0.193042E+02   0.148506E-03  -0.193042E+02   0.675714E+00  -0.437478E-06   0.148506E-03  -0.437478E-06   0.575238E-07
   198   0.557960E+04  -0.181036E+02   0.147324E-03  -0.181036E+02   0.672331E+00  -0.424254E-06   0.147324E-03  -0.424254E-06   0.572278E-07
   199   0.559310E+04  -0.168800E+02   0.146151E-03  -0.168800E+02   0.669696E+00  -0.410970E-06   0.146151E-03  -0.410970E-06   0.569341E-07
   200   0.560604E+04  -0.156341E+02   0.144987E-03  -0.156341E+02   0.667846E+00  -0.397614E-06   0.144987E-03  -0.397614E-06   0.566428E-07
   201   0.561840E+04  -0.143659E+02   0.143832E-03  -0.143659E+02   0.666818E+00  -0.384176E-06   0.143832E-03  -0.384176E-06   0.563537E-07
   202   0.563017E+04  -0.130762E+02   0.142685E-03  -0.130762E+02   0.666649E+00  -0.370658E-06   0.142685E-03  -0.370658E-06   0.560669E-07
   203   0.564134E+04  -0.117651E+02   0.141546E-03  -0.117651E+02   0.667374E+00  -0.357063E-06   0.141546E-03  -0.357063E-06   0.557824E-07
   204   0.565191E+04  -0.104331E+02   0.140416E-03  -0.104331E+02   0.669031E+00  -0.343393E-06   0.140416E-03  -0.343393E-06   0.555001E-07
   205   0.566186E+04  -0.908072E+01   0.139294E-03  -0.908072E+01   0.671657E+00  -0.329652E-06   0.139294E-03  -0.329652E-06   0.552199E-07
   206   0.567118E+04  -0.770830E+01   0.138180E-03  -0.770830E+01   0.675287E+00  -0.315843E-06   0.138180E-03  -0.315843E-06   0.549420E-07
   207   0.567986E+04  -0.631621E+01   0.137074E-03  -0.631621E+01   0.679960E+00  -0.301970E-06   0.137074E-03  -0.301970E-06   0.546663E-07
   208   0.568790E+04  -0.490506E+01   0.135977E-03  -0.490506E+01   0.685711E+00  -0.288036E-06   0.135977E-03  -0.288036E-06   0.543927E-07
   209   0.569533E+04  -0.347538E+01   0.134887E-03  -0.347538E+01   0.692576E+00  -0.274043E-06   0.134887E-03  -0.274043E-06   0.541213E-07
   210   0.570212E+04  -0.202774E+01   0.133806E-03  -0.202774E+01   0.700594E+00  -0.259995E-06   0.133806E-03  -0.259995E-06   0.538520E-07
   211   0.570830E+04  -0.562676E+00   0.132733E-03  -0.562676E+00   0.709801E+00  -0.245896E-06   0.132733E-03  -0.245896E-06   0.535847E-07
   212   0.571387E+04   0.919249E+00   0.131667E-03   0.919249E+00   0.720232E+00  -0.231748E-06   0.131667E-03  -0.231748E-06   0.533196E-07
   213   0.571883E+04   0.241748E+01   0.130609E-03   0.241748E+01   0.731926E+00  -0.217555E-06   0.130609E-03  -0.217555E-06   0.530565E-07
   214   0.572319E+04   0.393146E+01   0.129559E-03   0.393146E+01   0.744919E+00  -0.203320E-06   0.129559E-03  -0.203320E-06   0.527955E-07
   215   0.572695E+04   0.546061E+01   0.128517E-03   0.546061E+01   0.759240E+00  -0.189046E-06   0.128517E-03  -0.189046E-06   0.525365E-07
   216   0.573010E+04   0.700432E+01   0.127483E-03   0.700432E+01   0.774936E+00  -0.174736E-06   0.127483E-03  -0.174736E-06   0.522795E-07
   217   0.573263E+04   0.856199E+01   0.126456E-03   0.856199E+01   0.792036E+00  -0.160394E-06   0.126456E-03  -0.160394E-06   0.520245E-07
   218   0.573455E+04   0.101331E+02   0.125437E-03   0.101331E+02   0.810570E+00  -0.146022E-06   0.125437E-03  -0.146022E-06   0.517715E-07
   219   0.573584E+04   0.117170E+02   0.124425E-03   0.117170E+02   0.830582E+00  -0.131625E-06   0.124425E-03  -0.131625E-06   0.515204E-07
   220   0.573650E+04   0.133131E+02   0.123421E-03   0.133131E+02   0.852101E+00  -0.117204E-06   0.123421E-03  -0.117204E-06   0.512713E-07
   221   0.573654E+04   0.149207E+02   0.122424E-03   0.149207E+02   0.875159E+00  -0.102764E-06   0.122424E-03  -0.102764E-06   0.510240E-07
   222   0.573595E+04   0.165394E+02   0.121435E-03   0.165394E+02   0.899799E+00  -0.883076E-07   0.121435E-03  -0.883076E-07   0.507787E-07
   223   0.573472E+04   0.181684E+02   0.120453E-03   0.181684E+02   0.926043E+00  -0.738379E-07   0.120453E-03  -0.738379E-07   0.505353E-07
   224   0.573287E+04   0.198070E+02   0.119478E-03   0.198070E+02   0.953929E+00  -0.593582E-07   0.119478E-03  -0.593582E-07   0.502937E-07
   225   0.573040E+04   0.214546E+02   0.118511E-03   0.214546E+02   0.983479E+00  -0.448717E-07   0.118511E-03  -0.448717E-07   0.500539E-07
   226   0.572730E+04   0.231105E+02   0.117550E-03   0.231105E+02   0.101474E+01  -0.303816E-07   0.117550E-03  -0.303816E-07   0.498160E-07
   227   0.572357E+04   0.247741E+02   0.116597E-03   0.247741E+02   0.104773E+01  -0.158911E-07   0.116597E-03  -0.158911E-07   0.495799E-07
   228   0.571922E+04   0.264447E+02   0.115651E-03   0.264447E+02   0.108249E+01  -0.140352E-08   0.115651E-03  -0.140352E-08   0.493456E-07
   229   0.571426E+04   0.281215E+02   0.114712E-03   0.281215E+02   0.111905E+01   0.130780E-07   0.114712E-03   0.130780E-07   0.491130E-07
   230   0.570867E+04   0.298040E+02   0.113780E-03   0.298040E+02   0.115743E+01   0.275504E-07   0.113780E-03   0.275504E-07   0.488822E-07
   231   0.570247E+04   0.314914E+02   0.112855E-03   0.314914E+02   0.119765E+01   0.420102E-07   0.112855E-03   0.420102E-07   0.486531E-07
   232   0.569566E+04   0.331830E+02   0.111936E-03   0.331830E+02   0.123976E+01   0.564544E-07   0.111936E-03   0.564544E-07   0.484258E-07
   233   0.568823E+04   0.348782E+02   0.111025E-03   0.348782E+02   0.128377E+01   0.708797E-07   0.111025E-03   0.708797E-07   0.482001E-07
   234   0.568018E+04   0.365760E+02   0.110120E-03   0.365760E+02   0.132971E+01   0.852828E-07   0.110120E-03   0.852828E-07   0.479761E-07
   235   0.567154E+04   0.382760E+02   0.109222E-03   0.382760E+02   0.137762E+01   0.996607E-07   0.109222E-03   0.996607E-07   0.477538E-07
   236   0.566227E+04   0.399774E+02   0.108331E-03   0.399774E+02   0.142751E+01   0.114010E-06   0.108331E-03   0.114010E-06   0.475331E-07
   237   0.565242E+04   0.416793E+02   0.107446E-03   0.416793E+02   0.147941E+01   0.128328E-06   0.107446E-03   0.128328E-06   0.473140E-07
   238   0.564196E+04   0.433811E+02   0.106568E-03   0.433811E+02   0.153333E+01   0.142610E-06   0.106568E-03   0.142610E-06   0.470965E-07
   239   0.563091E+04   0.450822E+02   0.105697E-03   0.450822E+02   0.158929E+01   0.156855E-06   0.105697E-03   0.156855E-06   0.468807E-07
   240   0.561926E+04   0.467815E+02   0.104832E-03   0.467815E+02   0.164734E+01   0.171058E-06   0.104832E-03   0.171058E-06   0.466663E-07
   241   0.560702E+04   0.484785E+02   0.103973E-03   0.484785E+02   0.170748E+01   0.185217E-06   0.103973E-03   0.185217E-06   0.464536E-07
   242   0.559420E+04   0.501725E+02   0.103120E-03   0.501725E+02   0.176973E+01   0.199328E-06   0.103120E-03   0.199328E-06   0.462423E-07
   243   0.558079E+04   0.518626E+02   0.102274E-03   0.518626E+02   0.183411E+01   0.213388E-06   0.102274E-03   0.213388E-06   0.460326E-07
   244   0.556681E+04   0.535482E+02   0.101435E-03   0.535482E+02   0.190063E+01   0.227393E-06   0.101435E-03   0.227393E-06   0.458243E-07
   245   0.555227E+04   0.552286E+02   0.100601E-03   0.552286E+02   0.196933E+01   0.241342E-06   0.100601E-03   0.241342E-06   0.456176E-07
   246   0.553716E+04   0.569030E+02   0.997736E-04   0.569030E+02   0.204020E+01   0.255229E-06   0.997736E-04   0.255229E-06   0.454122E-07
   247   0.552150E+04   0.585708E+02   0.989523E-04   0.585708E+02   0.211326E+01   0.269053E-06   0.989523E-04   0.269053E-06   0.452084E-07
   248   0.550528E+04   0.602310E+02   0.981370E-04   0.602310E+02   0.218854E+01   0.282810E-06   0.981370E-04   0.282810E-06   0.450059E-07
   249   0.548852E+04   0.618831E+02   0.973277E-04   0.618831E+02   0.226603E+01   0.296497E-06   0.973277E-04   0.296497E-06   0.448048E-07
   250   0.547122E+04   0.635263E+02   0.965243E-04   0.635263E+02   0.234576E+01   0.310110E-06   0.965243E-04   0.310110E-06   0.446051E-07
   251   0.545338E+04   0.651597E+02   0.957269E-04   0.651597E+02   0.242772E+01   0.323647E-06   0.957269E-04   0.323647E-06   0.444068E-07
   252   0.543501E+04   0.667827E+02   0.949353E-04   0.667827E+02   0.251194E+01   0.337108E-06   0.949353E-04   0.337108E-06   0.442099E-07
   253   0.541609E+04   0.683943E+02   0.941495E-04   0.683943E+02   0.259840E+01   0.350493E-06   0.941495E-04   0.350493E-06   0.440142E-07
   254   0.539666E+04   0.699938E+02   0.933694E-04   0.699938E+02   0.268713E+01   0.363803E-06   0.933694E-04   0.363803E-06   0.438199E-07
   255   0.537669E+04   0.715804E+02   0.925951E-04   0.715804E+02   0.277812E+01   0.377039E-06   0.925951E-04   0.377039E-06   0.436270E-07
   256   0.535620E+04   0.731534E+02   0.918264E-04   0.731534E+02   0.287138E+01   0.390200E-06   0.918264E-04   0.390200E-06   0.434353E-07
   257   0.533520E+04   0.747121E+02   0.910633E-04   0.747121E+02   0.296691E+01   0.403287E-06   0.910633E-04   0.403287E-06   0.432449E-07
   258   0.531370E+04   0.762555E+02   0.903058E-04   0.762555E+02   0.306471E+01   0.416301E-06   0.903058E-04   0.416301E-06   0.430559E-07
   259   0.529170E+04   0.777840E+02   0.895538E-04   0.777840E+02   0.316479E+01   0.429243E-06   0.895538E-04   0.429243E-06   0.428681E-07
   260   0.526924E+04   0.792955E+02   0.888072E-04   0.792955E+02   0.326715E+01   0.442112E-06   0.888072E-04   0.442112E-06   0.426815E-07
   261   0.524631E+04   0.807907E+02   0.880661E-04   0.807907E+02   0.337177E+01   0.454909E-06   0.880661E-04   0.454909E-06   0.424963E-07
   262   0.522293E+04   0.822680E+02   0.873304E-04   0.822680E+02   0.347867E+01   0.467635E-06   0.873304E-04   0.467635E-06   0.423122E-07
   263   0.519912E+04   0.837275E+02   0.865999E-04   0.837275E+02   0.358784E+01   0.480290E-06   0.865999E-04   0.480290E-06   0.421295E-07
   264   0.517487E+04   0.851677E+02   0.858748E-04   0.851677E+02   0.369928E+01   0.492875E-06   0.858748E-04   0.492875E-06   0.419479E-07
   265   0.515019E+04   0.865893E+02   0.851549E-04   0.865893E+02   0.381297E+01   0.505390E-06   0.851549E-04   0.505390E-06   0.417676E-07
   266   0.512509E+04   0.879901E+02   0.844402E-04   0.879901E+02   0.392890E+01   0.517836E-06   0.844402E-04   0.517836E-06   0.415884E-07
   267   0.509958E+04   0.893694E+02   0.837306E-04   0.893694E+02   0.404706E+01   0.530213E-06   0.837306E-04   0.530213E-06   0.414105E-07
   268   0.507366E+04   0.907280E+02   0.830261E-04   0.907280E+02   0.416744E+01   0.542522E-06   0.830261E-04   0.542522E-06   0.412337E-07
   269   0.504733E+04   0.920635E+02   0.823266E-04   0.920635E+02   0.429004E+01   0.554762E-06   0.823266E-04   0.554762E-06   0.410582E-07
   270   0.502060E+04   0.933767E+02   0.816322E-04   0.933767E+02   0.441483E+01   0.566936E-06   0.816322E-04   0.566936E-06   0.408837E-07
   271   0.499349E+04   0.946654E+02   0.809427E-04   0.946654E+02   0.454180E+01   0.579042E-06   0.809427E-04   0.579042E-06   0.407105E-07
   272   0.496599E+04   0.959304E+02   0.802580E-04   0.959304E+02   0.467094E+01   0.591082E-06   0.802580E-04   0.591082E-06   0.405384E-07
   273   0.493814E+04   0.971701E+02   0.795783E-04   0.971701E+02   0.480221E+01   0.603056E-06   0.795783E-04   0.603056E-06   0.403674E-07
   274   0.490992E+04   0.983853E+02   0.789033E-04   0.983853E+02   0.493562E+01   0.614965E-06   0.789033E-04   0.614965E-06   0.401975E-07
   275   0.488135E+04   0.995738E+02   0.782331E-04   0.995738E+02   0.507112E+01   0.626808E-06   0.782331E-04   0.626808E-06   0.400288E-07
   276   0.485246E+04   0.100736E+03   0.775676E-04   0.100736E+03   0.520872E+01   0.638587E-06   0.775676E-04   0.638587E-06   0.398611E-07
   277   0.482324E+04   0.101871E+03   0.769068E-04   0.101871E+03   0.534838E+01   0.650303E-06   0.769068E-04   0.650303E-06   0.396946E-07
   278   0.479370E+04   0.102978E+03   0.762506E-04   0.102978E+03   0.549008E+01   0.661954E-06   0.762506E-04   0.661954E-06   0.395291E-07
   279   0.476385E+04   0.104058E+03   0.755989E-04   0.104058E+03   0.563379E+01   0.673543E-06   0.755989E-04   0.673543E-06   0.393647E-07
   280   0.473371E+04   0.105108E+03   0.749518E-04   0.105108E+03   0.577947E+01   0.685069E-06   0.749518E-04   0.685069E-06   0.392014E-07
   281   0.470329E+04   0.106129E+03   0.743092E-04   0.106129E+03   0.592712E+01   0.696533E-06   0.743092E-04   0.696533E-06   0.390391E-07
   282   0.467259E+04   0.107121E+03   0.736709E-04   0.107121E+03   0.607668E+01   0.707936E-06   0.736709E-04   0.707936E-06   0.388778E-07
   283   0.464163E+04   0.108083E+03   0.730371E-04   0.108083E+03   0.622814E+01   0.719278E-06   0.730371E-04   0.719278E-06   0.387176E-07
   284   0.461041E+04   0.109013E+03   0.724076E-04   0.109013E+03   0.638146E+01   0.730559E-06   0.724076E-04   0.730559E-06   0.385584E-07
   285   0.457894E+04   0.109912E+03   0.717823E-04   0.109912E+03   0.653661E+01   0.741780E-06   0.717823E-04   0.741780E-06   0.384002E-07
   286   0.454724E+04   0.110779E+03   0.711613E-04   0.110779E+03   0.669356E+01   0.752941E-06   0.711613E-04   0.752941E-06   0.382430E-07
   287   0.451532E+04   0.111615E+03   0.705445E-04   0.111615E+03   0.685225E+01   0.764043E-06   0.705445E-04   0.764043E-06   0.380868E-07
   288   0.448319E+04   0.112418E+03   0.699319E-04   0.112418E+03   0.701267E+01   0.775087E-06   0.699319E-04   0.775087E-06   0.379316E-07
   289   0.445084E+04   0.113188E+03   0.693233E-04   0.113188E+03   0.717477E+01   0.786073E-06   0.693233E-04   0.786073E-06   0.377773E-07
   290   0.441831E+04   0.113925E+03   0.687188E-04   0.113925E+03   0.733851E+01   0.797001E-06   0.687188E-04   0.797001E-06   0.376240E-07
   291   0.438561E+04   0.114628E+03   0.681182E-04   0.114628E+03   0.750386E+01   0.807871E-06   0.681182E-04   0.807871E-06   0.374716E-07
   292   0.435273E+04   0.115297E+03   0.675217E-04   0.115297E+03   0.767071E+01   0.818685E-06   0.675217E-04   0.818685E-06   0.373202E-07
   293   0.431968E+04   0.115931E+03   0.669290E-04   0.115931E+03   0.783911E+01   0.829443E-06   0.669290E-04   0.829443E-06   0.371697E-07
   294   0.428648E+04   0.116530E+03   0.663402E-04   0.116530E+03   0.800900E+01   0.840146E-06   0.663402E-04   0.840146E-06   0.370201E-07
   295   0.425314E+04   0.117094E+03   0.657552E-04   0.117094E+03   0.818023E+01   0.850793E-06   0.657552E-04   0.850793E-06   0.368714E-07
   296   0.421966E+04   0.117623E+03   0.651740E-04   0.117623E+03   0.835287E+01   0.861385E-06   0.651740E-04   0.861385E-06   0.367236E-07
   297   0.418605E+04   0.118114E+03   0.645964E-04   0.118114E+03   0.852678E+01   0.871923E-06   0.645964E-04   0.871923E-06   0.365767E-07
   298   0.415233E+04   0.118570E+03   0.640226E-04   0.118570E+03   0.870194E+01   0.882408E-06   0.640226E-04   0.882408E-06   0.364307E-07
   299   0.411850E+04   0.118988E+03   0.634523E-04   0.118988E+03   0.887830E+01   0.892839E-06   0.634523E-04   0.892839E-06   0.362855E-07
   300   0.408458E+04   0.119370E+03   0.628857E-04   0.119370E+03   0.905577E+01   0.903218E-06   0.628857E-04   0.903218E-06   0.361412E-07
   301   0.405058E+04   0.119714E+03   0.623225E-04   0.119714E+03   0.923443E+01   0.913543E-06   0.623225E-04   0.913543E-06   0.359977E-07
   302   0.401651E+04   0.120022E+03   0.617629E-04   0.120022E+03   0.941406E+01   0.923811E-06   0.617629E-04   0.923811E-06   0.358551E-07
   303   0.398238E+04   0.120292E+03   0.612069E-04   0.120292E+03   0.959472E+01   0.934018E-06   0.612069E-04   0.934018E-06   0.357133E-07
   304   0.394821E+04   0.120525E+03   0.606544E-04   0.120525E+03   0.977636E+01   0.944158E-06   0.606544E-04   0.944158E-06   0.355723E-07
   305   0.391401E+04   0.120720E+03   0.601055E-04   0.120720E+03   0.995888E+01   0.954227E-06   0.601055E-04   0.954227E-06   0.354321E-07
   306   0.387978E+04   0.120878E+03   0.595601E-04   0.120878E+03   0.101423E+02   0.964220E-06   0.595601E-04   0.964220E-06   0.352928E-07
   307   0.384554E+04   0.120997E+03   0.590184E-04   0.120997E+03   0.103265E+02   0.974132E-06   0.590184E-04   0.974132E-06   0.351542E-07
   308   0.381130E+04   0.121079E+03   0.584802E-04   0.121079E+03   0.105114E+02   0.983959E-06   0.584802E-04   0.983959E-06   0.350165E-07
   309   0.377707E+04   0.121123E+03   0.579457E-04   0.121123E+03   0.106969E+02   0.993696E-06   0.579457E-04   0.993696E-06   0.348795E-07
   310   0.374285E+04   0.121129E+03   0.574147E-04   0.121129E+03   0.108830E+02   0.100334E-05   0.574147E-04   0.100334E-05   0.347433E-07
   311   0.370866E+04   0.121095E+03   0.568874E-04   0.121095E+03   0.110697E+02   0.101288E-05   0.568874E-04   0.101288E-05   0.346080E-07
   312   0.367451E+04   0.121024E+03   0.563637E-04   0.121024E+03   0.112568E+02   0.102232E-05   0.563637E-04   0.102232E-05   0.344733E-07
   313   0.364041E+04   0.120914E+03   0.558437E-04   0.120914E+03   0.114444E+02   0.103165E-05   0.558437E-04   0.103165E-05   0.343395E-07
   314   0.360636E+04   0.120765E+03   0.553273E-04   0.120765E+03   0.116323E+02   0.104086E-05   0.553273E-04   0.104086E-05   0.342064E-07
   315   0.357238E+04   0.120578E+03   0.548146E-04   0.120578E+03   0.118204E+02   0.104996E-05   0.548146E-04   0.104996E-05   0.340741E-07
   316   0.353848E+04   0.120352E+03   0.543056E-04   0.120352E+03   0.120088E+02   0.105893E-05   0.543056E-04   0.105893E-05   0.339426E-07
   317   0.350466E+04   0.120089E+03   0.538003E-04   0.120089E+03   0.121973E+02   0.106778E-05   0.538003E-04   0.106778E-05   0.338118E-07
   318   0.347096E+04   0.119786E+03   0.532986E-04   0.119786E+03   0.123858E+02   0.107649E-05   0.532986E-04   0.107649E-05   0.336817E-07
